# IDX        LATG        LATC        LONW          MU          TB
 2050       13.86       11.35      186.49      0.8373        8.01
 2051       14.23       11.66      184.79      0.8530        7.89
 2052       14.57       11.94      183.12      0.8677        7.53
 2053       14.89       12.21      181.47      0.8815        7.15
 2054       15.19       12.46      179.84      0.8943        6.86
 2055       15.47       12.69      178.23      0.9063        6.80
 2056       15.73       12.91      176.63      0.9175        7.18
 2057       15.97       13.11      175.05      0.9278        8.12
 2058       16.20       13.30      173.49      0.9374        9.51
 2059       16.40       13.47      171.94      0.9462       10.92
 2060       16.59       13.63      170.39      0.9543       11.81
 2061       16.77       13.78      168.86      0.9616       11.82
 2062       16.93       13.91      167.34      0.9683       11.00
 2063       17.07       14.03      165.82      0.9743        9.77
 2064       17.19       14.13      164.31      0.9797        8.67
 2065       17.31       14.23      162.81      0.9844        7.99
 2066       17.40       14.31      161.31      0.9884        7.67
 2067       17.48       14.37      159.82      0.9918        7.42
 2068       17.55       14.43      158.33      0.9946        7.04
 2069       17.60       14.47      156.85      0.9968        6.49
 2070       17.64       14.50      155.36      0.9984        5.89
 2071       17.66       14.52      153.88      0.9994        5.43
 2072       17.67       14.53      152.40      0.9997        5.21
 2073       17.66       14.52      150.92      0.9994        5.27
 2074       17.64       14.51      149.43      0.9986        5.61
 2075       17.61       14.48      147.95      0.9971        6.25
 2076       17.56       14.44      146.46      0.9950        7.24
 2077       17.49       14.38      144.98      0.9923        8.47
 2078       17.41       14.32      143.48      0.9889        9.55
 2079       17.32       14.24      141.99      0.9850        9.94
 2080       17.21       14.15      140.49      0.9804        9.40
 2081       17.09       14.04      138.98      0.9751        8.17
 2082       16.95       13.93      137.46      0.9692        6.80
 2083       16.79       13.79      135.94      0.9626        5.84
 2084       16.62       13.65      134.41      0.9553        5.54
 2085       16.43       13.49      132.87      0.9473        5.96
 2086       16.23       13.32      131.32      0.9386        7.01
 2087       16.01       13.14      129.76      0.9292        8.43
 2088       15.77       12.94      128.18      0.9190        9.85
 2089       15.51       12.72      126.59      0.9079       10.89
 2090       15.23       12.49      124.98      0.8961       11.28
 2091       14.93       12.24      123.35      0.8833       10.92
 2092       14.61       11.98      121.71      0.8697        9.92
 2093       14.28       11.70      120.04      0.8551        8.66
 2094       13.91       11.40      118.34      0.8395        7.76
 2095       13.53       11.07      116.62      0.8229        7.83
 2096       13.11       10.73      114.87      0.8051        9.16
 2097       12.67       10.37      113.08      0.7861       11.42
 2098       12.21        9.98      111.25      0.7658       13.70
 2099       11.71        9.57      109.38      0.7440       14.90
 2100       11.17        9.13      107.45      0.7208       14.48
 2101       10.60        8.66      105.47      0.6958       12.74
 2102        9.98        8.15      103.42      0.6689       10.52
 2103        9.32        7.60      101.30      0.6398        8.60
 2104        8.60        7.02       99.07      0.6083        7.26
 2105        7.82        6.38       96.73      0.5740        6.41
 2106        6.96        5.67       94.25      0.5362        5.84
 2107        6.01        4.90       91.59      0.4942        5.34
 2108        4.94        4.02       88.69      0.4467        4.69
 2109        3.70        3.01       85.45      0.3919        3.76
 2110        2.22        1.81       81.68      0.3261        2.67
 2111        0.29        0.24       76.92      0.2402        1.76
 2112       -3.12       -2.54       68.75      0.0883        1.38
 2113       -1.94       -1.58      237.44      0.0690        1.67
 2114        1.77        1.44      228.57      0.2342        1.54
 2115        3.74        3.05      223.71      0.3218        1.87
 2116        5.25        4.27      219.89      0.3886        2.65
 2117        6.50        5.29      216.62      0.4439        3.77
 2118        7.58        6.18      213.69      0.4917        5.07
 2119        8.54        6.97      211.00      0.5340        6.38
 2120        9.41        7.68      208.50      0.5720        7.55
 2121       10.19        8.32      206.15      0.6065        8.41
 2122       10.92        8.92      203.91      0.6381        8.80
 2123       11.59        9.47      201.76      0.6673        8.58
 2124       12.21        9.98      199.70      0.6943        7.77
 2125       12.79       10.46      197.70      0.7194        6.59
 2126       13.33       10.91      195.77      0.7427        5.48
 2127       13.83       11.33      193.88      0.7645        4.95
 2128       14.30       11.72      192.04      0.7849        5.37
 2129       14.75       12.09      190.24      0.8039        6.74
 2130       15.16       12.44      188.47      0.8218        8.55
 2131       15.55       12.76      186.74      0.8385       10.00
 2132       15.92       13.07      185.03      0.8541       10.48
 2133       16.26       13.35      183.35      0.8688        9.99
 2134       16.58       13.62      181.69      0.8825        9.02
 2135       16.89       13.87      180.05      0.8952        8.11
 2136       17.17       14.11      178.43      0.9071        7.52
 2137       17.43       14.33      176.82      0.9182        7.21
 2138       17.67       14.53      175.23      0.9285        7.14
 2139       17.89       14.72      173.66      0.9380        7.44
 2140       18.10       14.90      172.09      0.9468        8.25
 2141       18.29       15.06      170.54      0.9548        9.47
 2142       18.47       15.20      168.99      0.9621       10.63
 2143       18.63       15.34      167.46      0.9688       11.13
 2144       18.77       15.46      165.93      0.9748       10.67
 2145       18.89       15.56      164.41      0.9801        9.50
 2146       19.01       15.66      162.90      0.9847        8.24
 2147       19.10       15.74      161.39      0.9888        7.44
 2148       19.18       15.81      159.88      0.9922        7.18
 2149       19.25       15.86      158.38      0.9950        7.16
 2150       19.30       15.91      156.88      0.9971        7.04
 2151       19.34       15.94      155.39      0.9987        6.73
 2152       19.36       15.96      153.89      0.9996        6.46
 2153       19.37       15.96      152.40      1.0000        6.51
 2154       19.36       15.96      150.91      0.9997        7.00
 2155       19.34       15.94      149.41      0.9989        7.76
 2156       19.31       15.91      147.91      0.9974        8.49
 2157       19.26       15.87      146.42      0.9953        9.00
 2158       19.19       15.81      144.92      0.9926        9.30
 2159       19.11       15.75      143.41      0.9893        9.48
 2160       19.02       15.67      141.90      0.9853        9.46
 2161       18.91       15.58      140.39      0.9808        8.98
 2162       18.79       15.47      138.87      0.9755        7.92
 2163       18.65       15.35      137.34      0.9697        6.50
 2164       18.49       15.22      135.81      0.9631        5.17
 2165       18.32       15.08      134.27      0.9559        4.37
 2166       18.13       14.92      132.72      0.9479        4.28
 2167       17.93       14.75      131.15      0.9393        4.91
 2168       17.70       14.56      129.58      0.9299        6.05
 2169       17.46       14.36      127.99      0.9197        7.41
 2170       17.20       14.14      126.39      0.9087        8.67
 2171       16.93       13.91      124.77      0.8970        9.59
 2172       16.63       13.66      123.13      0.8843       10.05
 2173       16.31       13.39      121.48      0.8708        9.96
 2174       15.97       13.11      119.80      0.8563        9.29
 2175       15.61       12.80      118.09      0.8408        8.22
 2176       15.22       12.48      116.36      0.8242        7.31
 2177       14.81       12.14      114.60      0.8065        7.32
 2178       14.37       11.77      112.80      0.7876        8.74
 2179       13.90       11.38      110.97      0.7674       11.38
 2180       13.40       10.97      109.09      0.7459       14.24
 2181       12.86       10.53      107.16      0.7227       15.98
 2182       12.29       10.05      105.17      0.6979       15.70
 2183       11.68        9.55      103.12      0.6712       13.54
 2184       11.02        9.00      100.99      0.6424       10.46
 2185       10.30        8.41       98.76      0.6111        7.63
 2186        9.52        7.77       96.42      0.5770        5.78
 2187        8.67        7.07       93.95      0.5395        5.09
 2188        7.72        6.30       91.29      0.4979        5.30
 2189        6.66        5.43       88.40      0.4510        5.87
 2190        5.43        4.43       85.18      0.3969        6.18
 2191        3.97        3.24       81.46      0.3321        5.79
 2192        2.09        1.70       76.80      0.2485        4.72
 2193       -1.04       -0.85       69.27      0.1088        3.40
 2194        0.04        0.03      237.13      0.0853        3.56
 2195        3.51        2.85      228.84      0.2394        3.55
 2196        5.45        4.44      224.05      0.3256        3.89
 2197        6.94        5.66      220.25      0.3916        4.60
 2198        8.18        6.67      216.99      0.4464        5.52
 2199        9.26        7.56      214.06      0.4938        6.42
 2200       10.22        8.34      211.38      0.5358        7.20
 2201       11.08        9.06      208.88      0.5736        7.83
 2202       11.87        9.70      206.52      0.6079        8.35
 2203       12.59       10.30      204.27      0.6394        8.75
 2204       13.26       10.86      202.12      0.6684        8.94
 2205       13.88       11.37      200.05      0.6952        8.71
 2206       14.46       11.85      198.05      0.7202        7.91
 2207       15.00       12.30      196.10      0.7434        6.63
 2208       15.51       12.72      194.20      0.7651        5.32
 2209       15.98       13.12      192.35      0.7854        4.62
 2210       16.43       13.49      190.54      0.8043        5.05
 2211       16.84       13.84      188.76      0.8221        6.68
 2212       17.23       14.17      187.02      0.8387        8.95
 2213       17.60       14.47      185.30      0.8543       10.94
 2214       17.95       14.76      183.61      0.8688       11.88
 2215       18.27       15.03      181.93      0.8825       11.67
 2216       18.57       15.29      180.28      0.8952       10.84
 2217       18.85       15.52      178.65      0.9070       10.05
 2218       19.11       15.75      177.03      0.9180        9.54
 2219       19.36       15.95      175.43      0.9283        9.11
 2220       19.58       16.14      173.84      0.9377        8.51
 2221       19.79       16.32      172.27      0.9464        7.82
 2222       19.98       16.48      170.70      0.9544        7.45
 2223       20.16       16.63      169.14      0.9617        7.67
 2224       20.31       16.76      167.59      0.9683        8.34
 2225       20.46       16.88      166.05      0.9743        8.97
 2226       20.58       16.99      164.52      0.9796        9.12
 2227       20.70       17.09      162.99      0.9842        8.78
 2228       20.79       17.17      161.47      0.9882        8.33
 2229       20.87       17.24      159.95      0.9916        8.12
 2230       20.94       17.30      158.44      0.9944        8.17
 2231       20.99       17.34      156.93      0.9966        8.18
 2232       21.03       17.37      155.42      0.9981        7.91
 2233       21.05       17.39      153.91      0.9990        7.42
 2234       21.06       17.40      152.40      0.9994        7.11
 2235       21.06       17.39      150.89      0.9991        7.35
 2236       21.03       17.38      149.38      0.9983        8.23
 2237       21.00       17.34      147.87      0.9968        9.49
 2238       20.95       17.30      146.36      0.9947       10.67
 2239       20.88       17.25      144.85      0.9921       11.39
 2240       20.81       17.18      143.33      0.9888       11.58
 2241       20.71       17.10      141.81      0.9848       11.31
 2242       20.60       17.01      140.28      0.9803       10.64
 2243       20.48       16.90      138.75      0.9751        9.57
 2244       20.34       16.78      137.21      0.9692        8.22
 2245       20.18       16.65      135.66      0.9627        6.91
 2246       20.01       16.50      134.11      0.9555        5.96
 2247       19.82       16.34      132.54      0.9476        5.52
 2248       19.61       16.17      130.97      0.9390        5.52
 2249       19.39       15.98      129.38      0.9296        5.84
 2250       19.15       15.78      127.78      0.9195        6.38
 2251       18.89       15.56      126.17      0.9086        7.07
 2252       18.61       15.32      124.54      0.8969        7.85
 2253       18.31       15.07      122.89      0.8843        8.69
 2254       17.99       14.80      121.22      0.8708        9.53
 2255       17.65       14.52      119.53      0.8564       10.14
 2256       17.29       14.21      117.81      0.8410       10.16
 2257       16.90       13.89      116.07      0.8245        9.43
 2258       16.49       13.54      114.30      0.8069        8.27
 2259       16.05       13.17      112.49      0.7881        7.46
 2260       15.58       12.78      110.65      0.7680        7.73
 2261       15.08       12.36      108.76      0.7465        9.23
 2262       14.54       11.92      106.82      0.7235       11.33
 2263       13.97       11.44      104.82      0.6988       12.95
 2264       13.35       10.93      102.76      0.6723       13.15
 2265       12.69       10.38      100.62      0.6436       11.77
 2266       11.97        9.79       98.39      0.6125        9.42
 2267       11.20        9.15       96.05      0.5786        7.00
 2268       10.34        8.45       93.57      0.5413        5.28
 2269        9.40        7.67       90.91      0.5000        4.62
 2270        8.34        6.80       88.03      0.4534        4.95
 2271        7.13        5.81       84.82      0.3998        5.82
 2272        5.68        4.62       81.12      0.3357        6.53
 2273        3.82        3.11       76.51      0.2534        6.48
 2274        0.82        0.67       69.30      0.1199        5.53
 2275        1.78        1.45      237.39      0.0910        3.75
 2276        5.17        4.21      229.28      0.2414        4.10
 2277        7.10        5.79      224.51      0.3269        4.94
 2278        8.59        7.01      220.71      0.3925        6.25
 2279        9.83        8.03      217.44      0.4471        7.71
 2280       10.91        8.91      214.51      0.4944        8.84
 2281       11.87        9.70      211.82      0.5362        9.27
 2282       12.73       10.42      209.31      0.5738        8.96
 2283       13.52       11.07      206.95      0.6080        8.22
 2284       14.25       11.67      204.69      0.6394        7.46
 2285       14.92       12.23      202.53      0.6683        6.92
 2286       15.54       12.75      200.45      0.6950        6.63
 2287       16.12       13.23      198.43      0.7199        6.36
 2288       16.66       13.69      196.47      0.7430        5.86
 2289       17.17       14.11      194.57      0.7646        5.01
 2290       17.64       14.51      192.70      0.7848        4.07
 2291       18.09       14.88      190.88      0.8037        3.53
 2292       18.51       15.24      189.09      0.8214        3.85
 2293       18.90       15.57      187.33      0.8379        5.18
 2294       19.27       15.88      185.60      0.8534        7.17
 2295       19.61       16.17      183.89      0.8680        9.12
 2296       19.94       16.44      182.21      0.8815       10.38
 2297       20.24       16.70      180.54      0.8942       10.81
 2298       20.52       16.94      178.90      0.9060       10.75
 2299       20.79       17.16      177.27      0.9169       10.66
 2300       21.03       17.37      175.65      0.9271       10.64
 2301       21.26       17.57      174.05      0.9365       10.38
 2302       21.47       17.74      172.46      0.9452        9.61
 2303       21.66       17.91      170.88      0.9532        8.44
 2304       21.84       18.06      169.31      0.9604        7.36
 2305       22.00       18.19      167.74      0.9670        6.84
 2306       22.14       18.32      166.19      0.9729        6.95
 2307       22.27       18.43      164.64      0.9782        7.43
 2308       22.38       18.52      163.10      0.9828        7.99
 2309       22.48       18.61      161.56      0.9868        8.54
 2310       22.56       18.68      160.03      0.9902        9.13
 2311       22.63       18.73      158.50      0.9930        9.75
 2312       22.68       18.78      156.97      0.9951       10.14
 2313       22.72       18.81      155.45      0.9967       10.01
 2314       22.74       18.83      153.92      0.9976        9.32
 2315       22.75       18.84      152.40      0.9979        8.41
 2316       22.74       18.83      150.88      0.9977        7.80
 2317       22.72       18.81      149.36      0.9968        7.87
 2318       22.68       18.78      147.83      0.9954        8.64
 2319       22.63       18.74      146.30      0.9933        9.84
 2320       22.57       18.68      144.78      0.9906       11.07
 2321       22.49       18.62      143.24      0.9873       11.99
 2322       22.39       18.53      141.71      0.9834       12.44
 2323       22.28       18.44      140.16      0.9789       12.35
 2324       22.16       18.33      138.62      0.9737       11.70
 2325       22.02       18.21      137.06      0.9679       10.62
 2326       21.86       18.08      135.50      0.9614        9.44
 2327       21.69       17.93      133.93      0.9542        8.60
 2328       21.50       17.77      132.35      0.9464        8.30
 2329       21.29       17.59      130.76      0.9378        8.32
 2330       21.06       17.40      129.16      0.9285        8.25
 2331       20.82       17.19      127.55      0.9184        7.84
 2332       20.56       16.97      125.92      0.9075        7.22
 2333       20.28       16.74      124.28      0.8959        6.72
 2334       19.98       16.48      122.61      0.8833        6.63
 2335       19.66       16.21      120.93      0.8699        7.10
 2336       19.32       15.92      119.23      0.8555        8.07
 2337       18.95       15.61      117.50      0.8402        9.16
 2338       18.56       15.28      115.75      0.8238        9.81
 2339       18.15       14.94      113.96      0.8063        9.57
 2340       17.71       14.56      112.14      0.7875        8.50
 2341       17.24       14.17      110.29      0.7675        7.18
 2342       16.73       13.75      108.38      0.7461        6.34
 2343       16.20       13.30      106.43      0.7232        6.39
 2344       15.62       12.82      104.43      0.6986        7.20
 2345       15.01       12.31      102.36      0.6721        8.20
 2346       14.34       11.75      100.21      0.6436        8.78
 2347       13.63       11.16       97.97      0.6126        8.60
 2348       12.85       10.51       95.61      0.5788        7.74
 2349       11.99        9.81       93.13      0.5417        6.52
 2350       11.05        9.03       90.46      0.5005        5.34
 2351        9.99        8.16       87.57      0.4541        4.55
 2352        8.77        7.16       84.36      0.4007        4.35
 2353        7.33        5.97       80.66      0.3370        4.68
 2354        5.48        4.47       76.07      0.2553        5.13
 2355        2.53        2.06       68.96      0.1239        5.22
 2356        3.34        2.72      238.10      0.0881        3.17
 2357        6.76        5.51      229.88      0.2402        3.27
 2358        8.70        7.10      225.08      0.3259        4.05
 2359       10.20        8.33      221.27      0.3916        5.56
 2360       11.45        9.35      217.99      0.4461        7.55
 2361       12.53       10.25      215.04      0.4933        9.44
 2362       13.49       11.04      212.34      0.5351       10.52
 2363       14.36       11.77      209.82      0.5727       10.36
 2364       15.15       12.42      207.43      0.6068        9.09
 2365       15.88       13.03      205.16      0.6381        7.28
 2366       16.55       13.59      202.99      0.6670        5.57
 2367       17.18       14.12      200.89      0.6936        4.36
 2368       17.76       14.61      198.86      0.7184        3.71
 2369       18.30       15.06      196.89      0.7415        3.42
 2370       18.81       15.49      194.97      0.7631        3.22
 2371       19.29       15.90      193.10      0.7832        2.92
 2372       19.74       16.28      191.26      0.8020        2.60
 2373       20.16       16.63      189.45      0.8197        2.47
 2374       20.55       16.97      187.68      0.8362        2.80
 2375       20.93       17.28      185.93      0.8516        3.72
 2376       21.27       17.58      184.21      0.8661        5.07
 2377       21.60       17.86      182.51      0.8796        6.51
 2378       21.90       18.11      180.83      0.8922        7.71
 2379       22.19       18.36      179.17      0.9040        8.56
 2380       22.45       18.58      177.53      0.9149        9.19
 2381       22.70       18.80      175.89      0.9251        9.74
 2382       22.93       18.99      174.28      0.9345       10.15
 2383       23.14       19.17      172.67      0.9431       10.18
 2384       23.33       19.34      171.07      0.9510        9.74
 2385       23.51       19.49      169.49      0.9583        9.03
 2386       23.67       19.63      167.91      0.9648        8.48
 2387       23.81       19.75      166.34      0.9707        8.37
 2388       23.94       19.86      164.77      0.9760        8.65
 2389       24.05       19.96      163.21      0.9806        9.15
 2390       24.15       20.04      161.66      0.9846        9.76
 2391       24.23       20.12      160.11      0.9879       10.53
 2392       24.30       20.17      158.57      0.9907       11.48
 2393       24.35       20.22      157.02      0.9928       12.38
 2394       24.39       20.25      155.48      0.9944       12.79
 2395       24.42       20.27      153.94      0.9953       12.45
 2396       24.42       20.28      152.40      0.9956       11.50
 2397       24.42       20.27      150.86      0.9954       10.45
 2398       24.40       20.26      149.32      0.9945        9.79
 2399       24.36       20.23      147.78      0.9931        9.71
 2400       24.31       20.18      146.24      0.9910       10.09
 2401       24.24       20.13      144.69      0.9883       10.66
 2402       24.16       20.06      143.15      0.9851       11.22
 2403       24.07       19.97      141.59      0.9812       11.68
 2404       23.96       19.88      140.03      0.9767       11.96
 2405       23.83       19.77      138.47      0.9715       11.94
 2406       23.69       19.65      136.90      0.9657       11.52
 2407       23.53       19.51      135.32      0.9592       10.81
 2408       23.36       19.36      133.74      0.9521       10.22
 2409       23.17       19.20      132.14      0.9443       10.11
 2410       22.96       19.02      130.54      0.9357       10.47
 2411       22.73       18.82      128.92      0.9264       10.78
 2412       22.49       18.62      127.29      0.9164       10.37
 2413       22.23       18.39      125.65      0.9056        9.02
 2414       21.94       18.15      123.99      0.8939        7.09
 2415       21.64       17.89      122.31      0.8814        5.31
 2416       21.32       17.62      120.62      0.8680        4.27
 2417       20.98       17.32      118.90      0.8537        4.19
 2418       20.61       17.01      117.15      0.8384        4.92
 2419       20.22       16.68      115.39      0.8221        6.04
 2420       19.80       16.33      113.59      0.8046        6.96
 2421       19.36       15.95      111.75      0.7859        7.22
 2422       18.88       15.55      109.88      0.7660        6.72
 2423       18.38       15.13      107.97      0.7446        5.74
 2424       17.84       14.67      106.00      0.7218        4.77
 2425       17.26       14.19      103.98      0.6972        4.21
 2426       16.64       13.67      101.90      0.6708        4.19
 2427       15.98       13.11       99.74      0.6423        4.61
 2428       15.26       12.51       97.48      0.6114        5.24
 2429       14.47       11.86       95.12      0.5777        5.80
 2430       13.62       11.15       92.61      0.5406        6.06
 2431       12.67       10.37       89.94      0.4995        5.86
 2432       11.61        9.49       87.03      0.4531        5.19
 2433       10.39        8.48       83.80      0.3998        4.25
 2434        8.93        7.29       80.08      0.3360        3.34
 2435        7.08        5.77       75.47      0.2541        2.76
 2436        4.09        3.33       68.29      0.1218        2.53
 2437        4.67        3.81      239.31      0.0756        3.70
 2438        8.29        6.76      230.65      0.2358        2.97
 2439       10.26        8.38      225.78      0.3225        2.83
 2440       11.77        9.62      221.93      0.3886        3.48
 2441       13.03       10.66      218.62      0.4434        4.87
 2442       14.12       11.56      215.65      0.4907        6.61
 2443       15.08       12.37      212.93      0.5326        8.10
 2444       15.96       13.10      210.38      0.5702        8.71
 2445       16.76       13.77      207.98      0.6043        8.16
 2446       17.49       14.38      205.70      0.6356        6.67
 2447       18.17       14.95      203.50      0.6644        4.85
 2448       18.80       15.48      201.39      0.6911        3.29
 2449       19.38       15.97      199.35      0.7159        2.29
 2450       19.93       16.44      197.36      0.7389        1.87
 2451       20.44       16.87      195.42      0.7605        1.84
 2452       20.92       17.28      193.53      0.7806        2.00
 2453       21.38       17.67      191.67      0.7994        2.23
 2454       21.80       18.03      189.85      0.8170        2.51
 2455       22.20       18.37      188.06      0.8334        2.91
 2456       22.57       18.69      186.30      0.8489        3.50
 2457       22.92       18.99      184.56      0.8633        4.31
 2458       23.25       19.27      182.85      0.8768        5.27
 2459       23.55       19.53      181.15      0.8894        6.29
 2460       23.84       19.78      179.47      0.9011        7.27
 2461       24.11       20.01      177.81      0.9120        8.17
 2462       24.36       20.22      176.16      0.9221        8.95
 2463       24.59       20.42      174.52      0.9315        9.54
 2464       24.80       20.60      172.90      0.9401        9.88
 2465       24.99       20.77      171.29      0.9480        9.96
 2466       25.17       20.93      169.68      0.9552        9.97
 2467       25.33       21.07      168.09      0.9618       10.27
 2468       25.48       21.19      166.50      0.9677       11.11
 2469       25.61       21.31      164.92      0.9729       12.34
 2470       25.72       21.40      163.34      0.9775       13.51
 2471       25.82       21.49      161.77      0.9815       14.24
 2472       25.90       21.56      160.20      0.9848       14.54
 2473       25.97       21.62      158.64      0.9875       14.73
 2474       26.03       21.67      157.08      0.9897       15.04
 2475       26.06       21.70      155.52      0.9912       15.40
 2476       26.09       21.72      153.96      0.9921       15.45
 2477       26.10       21.73      152.40      0.9925       15.01
 2478       26.09       21.72      150.85      0.9922       14.29
 2479       26.07       21.71      149.29      0.9914       13.71
 2480       26.03       21.67      147.73      0.9899       13.54
 2481       25.98       21.63      146.17      0.9879       13.67
 2482       25.92       21.57      144.61      0.9852       13.80
 2483       25.83       21.50      143.04      0.9820       13.63
 2484       25.74       21.42      141.47      0.9781       13.13
 2485       25.63       21.32      139.89      0.9736       12.47
 2486       25.50       21.21      138.31      0.9684       11.83
 2487       25.36       21.09      136.72      0.9626       11.28
 2488       25.20       20.95      135.13      0.9562       10.79
 2489       25.02       20.79      133.53      0.9491       10.48
 2490       24.83       20.63      131.92      0.9413       10.54
 2491       24.62       20.45      130.29      0.9327       11.06
 2492       24.39       20.25      128.66      0.9235       11.68
 2493       24.14       20.04      127.01      0.9135       11.74
 2494       23.88       19.81      125.35      0.9027       10.64
 2495       23.60       19.57      123.67      0.8911        8.35
 2496       23.29       19.30      121.98      0.8786        5.48
 2497       22.97       19.03      120.27      0.8652        2.94
 2498       22.62       18.73      118.53      0.8509        1.40
 2499       22.25       18.41      116.77      0.8357        1.03
 2500       21.86       18.08      114.99      0.8193        1.57
 2501       21.44       17.72      113.17      0.8019        2.54
 2502       20.99       17.34      111.32      0.7833        3.44
 2503       20.51       16.93      109.44      0.7634        3.93
 2504       20.00       16.50      107.50      0.7420        3.92
 2505       19.46       16.04      105.52      0.7192        3.52
 2506       18.88       15.55      103.49      0.6947        2.98
 2507       18.26       15.03      101.39      0.6683        2.54
 2508       17.59       14.46       99.21      0.6398        2.35
 2509       16.86       13.85       96.93      0.6089        2.50
 2510       16.07       13.20       94.55      0.5752        2.95
 2511       15.21       12.48       92.03      0.5381        3.58
 2512       14.26       11.68       89.33      0.4969        4.16
 2513       13.19       10.79       86.40      0.4504        4.42
 2514       11.96        9.78       83.15      0.3968        4.13
 2515       10.49        8.57       79.39      0.3327        3.29
 2516        8.61        7.02       74.72      0.2499        2.10
 2517        5.52        4.49       67.28      0.1131        0.95
 2518        5.64        4.59      241.41      0.0466        5.60
 2519        9.74        7.95      231.61      0.2280        4.32
 2520       11.76        9.62      226.61      0.3167        3.21
 2521       13.30       10.88      222.70      0.3836        2.65
 2522       14.57       11.94      219.34      0.4389        2.75
 2523       15.67       12.86      216.34      0.4865        3.39
 2524       16.65       13.68      213.59      0.5285        4.23
 2525       17.53       14.42      211.02      0.5663        4.83
 2526       18.34       15.09      208.60      0.6005        4.85
 2527       19.08       15.72      206.29      0.6319        4.20
 2528       19.76       16.30      204.08      0.6607        3.17
 2529       20.40       16.83      201.94      0.6874        2.17
 2530       20.99       17.34      199.88      0.7122        1.56
 2531       21.54       17.81      197.87      0.7353        1.47
 2532       22.06       18.25      195.92      0.7568        1.81
 2533       22.54       18.66      194.01      0.7769        2.41
 2534       23.00       19.05      192.13      0.7957        3.11
 2535       23.43       19.42      190.29      0.8133        3.84
 2536       23.83       19.77      188.49      0.8297        4.60
 2537       24.20       20.09      186.70      0.8451        5.44
 2538       24.56       20.39      184.95      0.8595        6.36
 2539       24.89       20.68      183.21      0.8730        7.33
 2540       25.20       20.95      181.50      0.8856        8.27
 2541       25.49       21.20      179.80      0.8973        9.19
 2542       25.76       21.43      178.12      0.9082       10.05
 2543       26.01       21.65      176.45      0.9183       10.79
 2544       26.24       21.85      174.80      0.9276       11.25
 2545       26.45       22.04      173.15      0.9362       11.30
 2546       26.65       22.21      171.52      0.9441       11.02
 2547       26.83       22.37      169.90      0.9513       10.75
 2548       26.99       22.51      168.28      0.9579       10.98
 2549       27.14       22.64      166.68      0.9637       12.17
 2550       27.27       22.76      165.07      0.9690       14.35
 2551       27.39       22.86      163.48      0.9735       16.96
 2552       27.49       22.94      161.89      0.9775       19.10
 2553       27.57       23.02      160.30      0.9808       20.13
 2554       27.64       23.08      158.72      0.9836       20.04
 2555       27.69       23.12      157.14      0.9857       19.35
 2556       27.73       23.16      155.56      0.9872       18.64
 2557       27.75       23.18      153.98      0.9882       18.13
 2558       27.76       23.19      152.41      0.9885       17.75
 2559       27.76       23.18      150.83      0.9882       17.44
 2560       27.73       23.16      149.25      0.9874       17.29
 2561       27.70       23.13      147.67      0.9860       17.50
 2562       27.65       23.08      146.09      0.9839       18.05
 2563       27.58       23.03      144.51      0.9813       18.69
 2564       27.50       22.95      142.92      0.9780       18.97
 2565       27.40       22.87      141.33      0.9741       18.58
 2566       27.29       22.77      139.74      0.9696       17.44
 2567       27.16       22.66      138.14      0.9645       15.78
 2568       27.01       22.53      136.53      0.9587       13.98
 2569       26.85       22.39      134.92      0.9523       12.41
 2570       26.68       22.24      133.30      0.9452       11.38
 2571       26.48       22.07      131.66      0.9374       11.09
 2572       26.27       21.88      130.02      0.9289       11.52
 2573       26.04       21.68      128.37      0.9196       12.29
 2574       25.79       21.47      126.71      0.9096       12.71
 2575       25.53       21.23      125.03      0.8989       12.07
 2576       25.24       20.98      123.33      0.8873       10.06
 2577       24.93       20.72      121.62      0.8748        7.00
 2578       24.60       20.44      119.89      0.8615        3.69
 2579       24.25       20.13      118.13      0.8472        1.00
 2580       23.88       19.81      116.35      0.8320       -0.55
 2581       23.48       19.47      114.55      0.8156       -0.91
 2582       23.06       19.11      112.72      0.7982       -0.43
 2583       22.61       18.72      110.85      0.7796        0.37
 2584       22.13       18.31      108.94      0.7597        1.08
 2585       21.62       17.87      106.99      0.7384        1.47
 2586       21.07       17.40      104.99      0.7155        1.50
 2587       20.48       16.91      102.94      0.6910        1.31
 2588       19.85       16.37      100.82      0.6646        1.06
 2589       19.18       15.80       98.62      0.6361        0.90
 2590       18.45       15.18       96.32      0.6051        0.90
 2591       17.65       14.52       93.92      0.5713        1.07
 2592       16.78       13.79       91.37      0.5341        1.42
 2593       15.82       12.98       88.65      0.4927        1.89
 2594       14.73       12.08       85.68      0.4460        2.40
 2595       13.49       11.04       82.39      0.3919        2.81
 2596       12.00        9.81       78.57      0.3270        2.91
 2597       10.07        8.22       73.79      0.2426        2.52
 2598        6.75        5.50       65.82      0.0961        1.64
 2599       11.11        9.08      232.77      0.2165        5.69
 2600       13.21       10.81      227.58      0.3083        4.58
 2601       14.78       12.12      223.58      0.3766        3.58
 2602       16.08       13.20      220.16      0.4326        2.95
 2603       17.20       14.14      217.12      0.4807        2.67
 2604       18.19       14.97      214.33      0.5230        2.59
 2605       19.09       15.72      211.73      0.5610        2.53
 2606       19.90       16.41      209.28      0.5954        2.35
 2607       20.65       17.05      206.95      0.6269        1.98
