# IDX        LATG        LATC        LONW          MU          TB
  360      -16.23      -13.33      225.36      0.9592       12.27
  361      -16.24      -13.33      222.25      0.9633        7.60
  362      -16.24      -13.33      219.15      0.9645        4.33
  363      -16.23      -13.33      216.05      0.9630        3.69
  364      -16.23      -13.33      212.94      0.9587        6.04
  365      -16.22      -13.32      209.81      0.9515       10.50
  366      -16.21      -13.31      206.65      0.9414       14.93
  367      -16.19      -13.30      203.46      0.9283       16.96
  368      -16.17      -13.28      200.21      0.9120       15.42
  369      -16.15      -13.26      196.90      0.8925       11.07
  370      -16.12      -13.24      193.51      0.8694        5.55
  371      -16.09      -13.21      190.02      0.8425        0.04
  372      -16.06      -13.18      186.41      0.8113       -5.13
  373      -16.01      -13.14      182.65      0.7755       -9.93
  374      -15.97      -13.10      178.70      0.7343      -14.19
  375      -15.91      -13.06      174.50      0.6867      -17.55
  376      -15.84      -13.00      169.97      0.6313      -19.60
  377      -15.77      -12.94      164.99      0.5657      -20.04
  378      -15.67      -12.86      159.32      0.4860      -18.92
  379      -15.55      -12.76      152.47      0.3832      -16.49
  380      -15.37      -12.61      142.74      0.2284      -13.07
  381      -11.72       -9.58      292.07      0.2934      -14.91
  382      -11.87       -9.70      283.76      0.4252      -18.72
  383      -11.98       -9.79      277.44      0.5197      -19.20
  384      -12.07       -9.87      272.08      0.5949      -16.50
  385      -12.14       -9.93      267.31      0.6574      -11.72
  386      -12.20       -9.98      262.94      0.7108       -6.01
  387      -12.26      -10.02      258.86      0.7568       -0.31
  388      -12.30      -10.06      255.01      0.7967        4.46
  389      -12.34      -10.09      251.34      0.8315        7.63
  390      -12.38      -10.12      247.81      0.8618        9.51
  391      -12.41      -10.15      244.39      0.8879       11.43
  392      -12.43      -10.17      241.06      0.9104       14.64
  393      -12.46      -10.19      237.80      0.9294       18.74
  394      -12.47      -10.20      234.61      0.9451       21.63
  395      -12.49      -10.22      231.47      0.9578       21.28
  396      -12.50      -10.23      228.36      0.9675       17.49
  397      -12.51      -10.23      225.27      0.9744       12.06
  398      -12.51      -10.24      222.21      0.9784        7.47
  399      -12.51      -10.24      219.15      0.9796        5.61
  400      -12.51      -10.24      216.09      0.9781        7.25
  401      -12.51      -10.23      213.03      0.9738       11.85
  402      -12.50      -10.23      209.94      0.9667       17.48
  403      -12.49      -10.22      206.83      0.9567       21.51
  404      -12.47      -10.20      203.68      0.9437       22.23
  405      -12.45      -10.19      200.48      0.9276       19.95
  406      -12.43      -10.17      197.22      0.9083       16.39
  407      -12.41      -10.15      193.89      0.8855       12.91
  408      -12.37      -10.12      190.45      0.8589        9.66
  409      -12.34      -10.09      186.91      0.8282        6.33
  410      -12.30      -10.06      183.22      0.7930        2.92
  411      -12.25      -10.02      179.35      0.7524       -0.35
  412      -12.20       -9.97      175.25      0.7058       -3.34
  413      -12.13       -9.92      170.84      0.6516       -6.11
  414      -12.06       -9.86      166.02      0.5880       -8.62
  415      -11.97       -9.79      160.58      0.5112      -10.50
  416      -11.86       -9.69      154.13      0.4142      -11.29
  417      -11.70       -9.56      145.49      0.2763      -11.04
  418       -7.73       -6.31      306.18      0.0562       -1.75
  419       -8.04       -6.56      290.46      0.3221       -4.78
  420       -8.18       -6.67      282.68      0.4459       -6.67
  421       -8.29       -6.76      276.59      0.5371       -7.00
  422       -8.37       -6.83      271.37      0.6104       -5.89
  423       -8.45       -6.89      266.71      0.6718       -3.29
  424       -8.51       -6.94      262.42      0.7243        1.07
  425       -8.56       -6.98      258.41      0.7697        6.81
  426       -8.60       -7.02      254.61      0.8092       12.30
  427       -8.64       -7.05      250.99      0.8436       15.62
  428       -8.68       -7.08      247.50      0.8736       16.17
  429       -8.71       -7.10      244.12      0.8995       15.26
  430       -8.73       -7.13      240.83      0.9218       14.62
  431       -8.76       -7.14      237.62      0.9407       14.57
  432       -8.77       -7.16      234.46      0.9563       14.05
  433       -8.79       -7.17      231.34      0.9689       12.13
  434       -8.80       -7.18      228.27      0.9785        9.21
  435       -8.81       -7.19      225.21      0.9853        6.65
  436       -8.81       -7.19      222.18      0.9893        5.83
  437       -8.81       -7.19      219.15      0.9906        7.38
  438       -8.81       -7.19      216.13      0.9890       10.95
  439       -8.81       -7.19      213.09      0.9848       15.18
  440       -8.80       -7.18      210.04      0.9777       18.17
  441       -8.79       -7.17      206.95      0.9678       18.58
  442       -8.77       -7.16      203.84      0.9549       16.59
  443       -8.75       -7.14      200.67      0.9389       13.62
  444       -8.73       -7.12      197.45      0.9197       11.14
  445       -8.71       -7.10      194.15      0.8971        9.60
  446       -8.68       -7.08      190.76      0.8708        8.60
  447       -8.64       -7.05      187.26      0.8404        7.47
  448       -8.60       -7.01      183.62      0.8055        5.80
  449       -8.55       -6.98      179.81      0.7654        3.51
  450       -8.50       -6.93      175.78      0.7194        0.78
  451       -8.44       -6.88      171.45      0.6661       -2.00
  452       -8.37       -6.82      166.74      0.6037       -4.31
  453       -8.28       -6.75      161.46      0.5289       -5.66
  454       -8.17       -6.66      155.25      0.4354       -5.89
  455       -8.02       -6.54      147.20      0.3065       -5.52
  456       -4.11       -3.35      302.61      0.1174        4.73
  457       -4.37       -3.56      289.53      0.3385        2.74
  458       -4.50       -3.67      282.02      0.4582        1.47
  459       -4.61       -3.75      276.07      0.5476        1.07
  460       -4.69       -3.82      270.94      0.6199        1.53
  461       -4.76       -3.88      266.33      0.6806        3.30
  462       -4.82       -3.93      262.09      0.7326        6.84
  463       -4.87       -3.97      258.12      0.7776       11.60
  464       -4.92       -4.00      254.36      0.8168       15.67
  465       -4.96       -4.04      250.77      0.8511       17.00
  466       -4.99       -4.06      247.31      0.8809       15.20
  467       -5.02       -4.09      243.96      0.9067       11.79
  468       -5.05       -4.11      240.69      0.9288        8.59
  469       -5.07       -4.13      237.49      0.9476        6.27
  470       -5.09       -4.14      234.36      0.9632        4.54
  471       -5.10       -4.15      231.27      0.9757        3.18
  472       -5.11       -4.16      228.21      0.9853        2.51
  473       -5.12       -4.17      225.18      0.9921        3.05
  474       -5.12       -4.17      222.16      0.9961        5.01
  475       -5.13       -4.17      219.15      0.9973        8.08
  476       -5.12       -4.17      216.15      0.9958       11.34
  477       -5.12       -4.17      213.13      0.9916       13.59
  478       -5.11       -4.16      210.09      0.9845       14.02
  479       -5.10       -4.15      207.03      0.9746       12.71
  480       -5.08       -4.14      203.94      0.9618       10.49
  481       -5.07       -4.13      200.80      0.9459        8.31
  482       -5.04       -4.11      197.60      0.9268        6.77
  483       -5.02       -4.09      194.32      0.9043        6.02
  484       -4.99       -4.06      190.96      0.8781        5.63
  485       -4.95       -4.03      187.49      0.8478        4.90
  486       -4.91       -4.00      183.88      0.8132        3.34
  487       -4.87       -3.96      180.10      0.7734        1.01
  488       -4.81       -3.92      176.11      0.7277       -1.39
  489       -4.75       -3.87      171.84      0.6749       -3.08
  490       -4.68       -3.81      167.19      0.6132       -3.61
  491       -4.60       -3.74      161.99      0.5395       -3.02
  492       -4.49       -3.66      155.93      0.4480       -1.74
  493       -4.35       -3.54      148.17      0.3237       -0.38
  494       -4.05       -3.29      132.59      0.0583        0.64
  495       -0.45       -0.36      301.67      0.1330        1.64
  496       -0.69       -0.56      289.16      0.3444        0.78
  497       -0.83       -0.67      281.75      0.4627        1.18
  498       -0.93       -0.75      275.85      0.5514        2.14
  499       -1.01       -0.82      270.75      0.6234        2.91
  500       -1.08       -0.88      266.17      0.6839        3.52
  501       -1.14       -0.93      261.95      0.7357        4.60
  502       -1.19       -0.97      257.99      0.7806        6.36
  503       -1.24       -1.01      254.25      0.8197        8.07
  504       -1.27       -1.04      250.67      0.8539        8.69
  505       -1.31       -1.07      247.22      0.8837        7.98
  506       -1.34       -1.09      243.88      0.9094        6.60
  507       -1.36       -1.11      240.62      0.9316        5.27
  508       -1.39       -1.13      237.44      0.9503        4.19
  509       -1.40       -1.14      234.31      0.9659        3.37
  510       -1.42       -1.15      231.23      0.9784        2.96
  511       -1.43       -1.16      228.18      0.9880        3.32
  512       -1.44       -1.17      225.16      0.9947        4.65
  513       -1.44       -1.17      222.15      0.9987        6.75
  514       -1.44       -1.17      219.15      1.0000        9.02
  515       -1.44       -1.17      216.16      0.9985       10.85
  516       -1.44       -1.17      213.15      0.9942       12.03
  517       -1.43       -1.16      210.12      0.9872       12.76
  518       -1.42       -1.15      207.07      0.9773       13.25
  519       -1.40       -1.14      203.99      0.9645       13.30
