# IDX        LATG        LATC        LONW          MU          TB
12948       16.76       13.77       53.92      0.9294        0.21
12949       16.65       13.68       53.34      0.9258        0.19
12950       16.54       13.58       52.75      0.9221        0.09
12951       16.43       13.49       52.15      0.9182       -0.03
12952       16.31       13.39       51.56      0.9142       -0.13
12953       16.19       13.29       50.97      0.9102       -0.22
12954       16.06       13.19       50.37      0.9060       -0.26
12955       15.94       13.08       49.77      0.9017       -0.26
12956       15.80       12.97       49.17      0.8972       -0.26
12957       15.67       12.86       48.57      0.8927       -0.29
12958       15.53       12.74       47.96      0.8880       -0.38
12959       15.39       12.62       47.36      0.8832       -0.51
12960       15.24       12.50       46.75      0.8782       -0.65
12961       15.09       12.38       46.13      0.8732       -0.81
12962       14.94       12.25       45.52      0.8680       -1.06
12963       14.78       12.12       44.90      0.8626       -1.45
12964       14.62       11.99       44.28      0.8572       -1.97
12965       14.46       11.85       43.65      0.8515       -2.51
12966       14.29       11.71       43.03      0.8458       -3.05
12967       14.12       11.56       42.40      0.8399       -3.57
12968       13.94       11.42       41.76      0.8338       -3.88
12969       13.76       11.27       41.12      0.8276       -3.74
12970       13.57       11.11       40.48      0.8212       -3.16
12971       13.38       10.95       39.84      0.8146       -2.37
12972       13.18       10.79       39.19      0.8079       -1.63
12973       12.98       10.62       38.53      0.8011       -1.06
12974       12.78       10.45       37.87      0.7940       -0.68
12975       12.57       10.28       37.21      0.7868       -0.46
12976       12.35       10.10       36.54      0.7793       -0.34
12977       12.13        9.92       35.87      0.7717       -0.24
12978       11.90        9.73       35.19      0.7639       -0.11
12979       11.67        9.54       34.50      0.7559        0.08
12980       11.43        9.34       33.81      0.7477        0.33
12981       11.19        9.14       33.12      0.7392        0.64
12982       10.94        8.93       32.41      0.7305        1.00
12983       10.68        8.72       31.70      0.7216        1.38
12984       10.41        8.50       30.98      0.7125        1.62
12985       10.14        8.28       30.26      0.7031        1.58
12986        9.86        8.05       29.52      0.6934        1.29
12987        9.58        7.82       28.78      0.6834        0.99
12988        9.28        7.58       28.02      0.6732        0.90
12989        8.98        7.33       27.26      0.6627        1.09
12990        8.67        7.07       26.49      0.6518        1.45
12991        8.35        6.81       25.70      0.6406        1.73
12992        8.02        6.54       24.90      0.6291        1.68
12993        7.68        6.26       24.09      0.6172        1.26
12994        7.33        5.97       23.26      0.6049        0.59
12995        6.97        5.68       22.42      0.5922       -0.10
12996        6.59        5.37       21.57      0.5790       -0.61
12997        6.20        5.05       20.69      0.5654       -0.70
12998        5.80        4.72       19.79      0.5513       -0.18
12999        5.38        4.38       18.88      0.5366        0.95
13000        4.95        4.03       17.94      0.5213        2.45
13001        4.49        3.66       16.97      0.5053        3.96
13002        4.02        3.27       15.97      0.4886        5.24
13003        3.53        2.87       14.94      0.4712        6.27
13004        3.01        2.45       13.88      0.4528        7.05
13005        2.46        2.00       12.76      0.4335        7.34
13006        1.88        1.53       11.60      0.4130        6.90
13007        1.27        1.03       10.39      0.3912        5.79
13008        0.61        0.49        9.10      0.3679        4.29
13009       -0.10       -0.08        7.73      0.3426        2.73
13010       -0.88       -0.72        6.25      0.3151        1.35
13011       -1.74       -1.41        4.63      0.2846        0.21
13012       -2.71       -2.21        2.82      0.2501       -0.75
13013       -3.86       -3.14        0.71      0.2095       -1.48
13014       -5.30       -4.32      358.09      0.1583       -1.87
13015       -7.57       -6.18      354.01      0.0779       -2.01
13016       -6.37       -5.19      156.23      0.0999        9.45
13017       -4.39       -3.57      152.65      0.1702        4.94
13018       -3.02       -2.46      150.17      0.2187       -0.08
13019       -1.92       -1.56      148.14      0.2578       -4.62
13020       -0.97       -0.79      146.37      0.2914       -8.07
13021       -0.13       -0.11      144.78      0.3213       -9.88
13022        0.63        0.51      143.32      0.3483       -9.89
13023        1.33        1.08      141.97      0.3731       -8.70
13024        1.98        1.61      140.70      0.3961       -7.17
13025        2.59        2.11      139.49      0.4176       -5.71
13026        3.16        2.57      138.34      0.4379       -4.27
13027        3.70        3.02      137.24      0.4570       -2.82
13028        4.22        3.44      136.18      0.4752       -1.51
13029        4.71        3.84      135.15      0.4925       -0.54
13030        5.18        4.22      134.16      0.5090       -0.02
13031        5.63        4.58      133.20      0.5248        0.12
13032        6.06        4.94      132.26      0.5400        0.07
13033        6.48        5.28      131.35      0.5546       -0.04
13034        6.88        5.60      130.45      0.5687       -0.14
13035        7.26        5.92      129.58      0.5822       -0.27
13036        7.63        6.22      128.72      0.5953       -0.39
13037        8.00        6.52      127.89      0.6079       -0.40
13038        8.35        6.81      127.06      0.6201       -0.22
13039        8.68        7.08      126.25      0.6319        0.13
13040        9.01        7.35      125.45      0.6434        0.50
13041        9.33        7.62      124.67      0.6545        0.72
13042        9.64        7.87      123.90      0.6653        0.67
13043        9.94        8.12      123.13      0.6758        0.35
13044       10.24        8.36      122.38      0.6860       -0.07
13045       10.52        8.59      121.64      0.6959       -0.36
13046       10.80        8.82      120.90      0.7055       -0.40
13047       11.07        9.04      120.18      0.7148       -0.21
13048       11.33        9.26      119.46      0.7239        0.04
13049       11.59        9.47      118.75      0.7328        0.22
13050       11.84        9.68      118.04      0.7414        0.27
13051       12.08        9.88      117.34      0.7498        0.20
13052       12.32       10.08      116.65      0.7580        0.12
13053       12.55       10.27      115.97      0.7660        0.10
13054       12.78       10.46      115.29      0.7738        0.16
13055       13.00       10.64      114.61      0.7814        0.23
13056       13.22       10.82      113.94      0.7888        0.23
13057       13.43       10.99      113.28      0.7960        0.12
13058       13.63       11.16      112.62      0.8030       -0.06
13059       13.83       11.33      111.97      0.8098       -0.28
13060       14.03       11.49      111.32      0.8165       -0.48
13061       14.22       11.65      110.67      0.8230       -0.65
13062       14.40       11.80      110.03      0.8294       -0.78
13063       14.59       11.95      109.39      0.8356       -0.88
13064       14.76       12.10      108.75      0.8416       -0.98
13065       14.94       12.25      108.12      0.8475       -1.06
13066       15.11       12.39      107.49      0.8532       -1.09
13067       15.27       12.52      106.87      0.8588       -1.04
13068       15.43       12.66      106.25      0.8643       -0.93
13069       15.59       12.79      105.63      0.8696       -0.79
13070       15.74       12.92      105.01      0.8748       -0.68
13071       15.89       13.04      104.40      0.8798       -0.63
13072       16.04       13.16      103.78      0.8848       -0.67
13073       16.18       13.28      103.18      0.8895       -0.81
13074       16.32       13.40      102.57      0.8942       -0.98
13075       16.45       13.51      101.97      0.8987       -1.08
13076       16.58       13.62      101.36      0.9032       -1.09
13077       16.71       13.73      100.76      0.9075       -1.01
13078       16.83       13.83      100.17      0.9116       -0.83
13079       16.95       13.93       99.57      0.9157       -0.57
13080       17.07       14.03       98.98      0.9196       -0.29
13081       17.18       14.12       98.38      0.9235       -0.03
13082       17.30       14.22       97.79      0.9272        0.17
13083       17.40       14.31       97.20      0.9308        0.30
13084       17.51       14.40       96.62      0.9343        0.38
13085       17.61       14.48       96.03      0.9377        0.42
13086       17.71       14.56       95.45      0.9410        0.45
13087       17.80       14.64       94.86      0.9442        0.47
13088       17.89       14.72       94.28      0.9473        0.45
13089       17.98       14.80       93.70      0.9502        0.37
13090       18.07       14.87       93.12      0.9531        0.24
13091       18.15       14.94       92.54      0.9559        0.09
13092       18.23       15.01       91.97      0.9586       -0.03
13093       18.31       15.07       91.39      0.9611       -0.10
13094       18.38       15.13       90.81      0.9636       -0.12
13095       18.46       15.19       90.24      0.9660       -0.13
13096       18.52       15.25       89.67      0.9683       -0.18
13097       18.59       15.31       89.10      0.9705       -0.33
13098       18.65       15.36       88.52      0.9726       -0.55
13099       18.71       15.41       87.95      0.9746       -0.82
13100       18.77       15.46       87.38      0.9765       -1.08
13101       18.83       15.50       86.82      0.9783       -1.23
13102       18.88       15.55       86.25      0.9800       -1.25
13103       18.93       15.59       85.68      0.9816       -1.19
13104       18.97       15.63       85.11      0.9832       -1.11
13105       19.02       15.67       84.55      0.9846       -0.97
13106       19.06       15.70       83.98      0.9860       -0.78
13107       19.10       15.73       83.41      0.9873       -0.55
13108       19.13       15.76       82.85      0.9884       -0.34
13109       19.16       15.79       82.28      0.9895       -0.17
13110       19.19       15.82       81.72      0.9905       -0.08
13111       19.22       15.84       81.16      0.9915       -0.06
13112       19.25       15.86       80.59      0.9923       -0.06
13113       19.27       15.88       80.03      0.9930       -0.04
13114       19.29       15.90       79.47      0.9937        0.00
13115       19.31       15.91       78.90      0.9942       -0.01
13116       19.32       15.92       78.34      0.9947       -0.12
13117       19.33       15.93       77.78      0.9951       -0.33
13118       19.34       15.94       77.22      0.9954       -0.53
13119       19.35       15.95       76.65      0.9956       -0.69
13120       19.35       15.95       76.09      0.9958       -0.83
13121       19.35       15.95       75.53      0.9958       -1.01
13122       19.35       15.95       74.97      0.9958       -1.25
13123       19.35       15.95       74.41      0.9956       -1.52
13124       19.34       15.94       73.84      0.9954       -1.70
13125       19.33       15.93       73.28      0.9951       -1.70
13126       19.32       15.92       72.72      0.9947       -1.60
13127       19.31       15.91       72.16      0.9942       -1.55
13128       19.29       15.90       71.59      0.9937       -1.64
13129       19.27       15.88       71.03      0.9930       -1.85
13130       19.25       15.86       70.47      0.9923       -2.19
13131       19.22       15.84       69.90      0.9914       -2.62
13132       19.19       15.82       69.34      0.9905       -2.91
13133       19.16       15.79       68.78      0.9895       -2.75
13134       19.13       15.76       68.21      0.9884       -2.18
13135       19.10       15.73       67.65      0.9872       -1.51
13136       19.06       15.70       67.08      0.9860       -0.99
13137       19.02       15.66       66.52      0.9846       -0.68
13138       18.97       15.63       65.95      0.9832       -0.57
13139       18.93       15.59       65.38      0.9816       -0.59
13140       18.88       15.55       64.81      0.9800       -0.67
13141       18.82       15.50       64.25      0.9783       -0.71
13142       18.77       15.46       63.68      0.9764       -0.65
13143       18.71       15.41       63.11      0.9745       -0.49
13144       18.65       15.36       62.54      0.9725       -0.26
13145       18.59       15.30       61.97      0.9704       -0.02
13146       18.52       15.25       61.39      0.9682        0.17
13147       18.45       15.19       60.82      0.9659        0.30
13148       18.38       15.13       60.25      0.9636        0.36
13149       18.31       15.07       59.67      0.9611        0.35
13150       18.23       15.00       59.10      0.9585        0.25
13151       18.15       14.94       58.52      0.9558        0.08
13152       18.07       14.87       57.94      0.9531       -0.13
13153       17.98       14.79       57.36      0.9502       -0.28
13154       17.89       14.72       56.78      0.9472       -0.33
13155       17.80       14.64       56.20      0.9441       -0.25
13156       17.71       14.56       55.62      0.9409       -0.09
13157       17.61       14.48       55.03      0.9376        0.09
13158       17.51       14.39       54.45      0.9342        0.22
13159       17.40       14.31       53.86      0.9307        0.26
13160       17.29       14.22       53.27      0.9271        0.21
13161       17.18       14.12       52.68      0.9234        0.09
13162       17.07       14.03       52.09      0.9196       -0.05
13163       16.95       13.93       51.49      0.9156       -0.16
13164       16.83       13.83       50.90      0.9116       -0.22
13165       16.71       13.72       50.30      0.9074       -0.22
13166       16.58       13.62       49.70      0.9031       -0.21
13167       16.45       13.51       49.10      0.8987       -0.25
13168       16.31       13.39       48.49      0.8941       -0.38
13169       16.17       13.28       47.88      0.8895       -0.57
13170       16.03       13.16       47.28      0.8847       -0.73
13171       15.89       13.04       46.66      0.8797       -0.84
13172       15.74       12.91       46.05      0.8747       -0.96
13173       15.58       12.79       45.43      0.8695       -1.22
13174       15.43       12.66       44.81      0.8642       -1.66
13175       15.27       12.52       44.19      0.8587       -2.27
13176       15.10       12.38       43.57      0.8531       -3.03
13177       14.93       12.24       42.94      0.8474       -3.84
13178       14.76       12.10       42.31      0.8415       -4.43
13179       14.58       11.95       41.67      0.8355       -4.51
13180       14.40       11.80       41.03      0.8293       -4.01
13181       14.21       11.65       40.39      0.8229       -3.18
13182       14.02       11.49       39.74      0.8164       -2.27
13183       13.83       11.33       39.09      0.8097       -1.49
13184       13.63       11.16       38.44      0.8029       -0.95
13185       13.42       10.99       37.78      0.7958       -0.65
13186       13.21       10.81       37.11      0.7886       -0.54
13187       13.00       10.64       36.45      0.7812       -0.52
13188       12.78       10.45       35.77      0.7736       -0.47
13189       12.55       10.27       35.09      0.7659       -0.32
13190       12.32       10.07       34.41      0.7579       -0.08
13191       12.08        9.88       33.71      0.7497        0.20
13192       11.83        9.68       33.02      0.7413        0.53
13193       11.58        9.47       32.31      0.7326        0.87
13194       11.33        9.26       31.60      0.7238        1.13
13195       11.06        9.04       30.88      0.7147        1.17
13196       10.79        8.82       30.16      0.7053        1.01
13197       10.52        8.59       29.42      0.6957        0.77
13198       10.23        8.35       28.68      0.6858        0.64
13199        9.94        8.11       27.92      0.6756        0.68
13200        9.64        7.87       27.16      0.6651        0.88
13201        9.33        7.61       26.39      0.6543        1.10
13202        9.01        7.35       25.60      0.6432        1.19
13203        8.68        7.08       24.81      0.6317        1.08
13204        8.34        6.80       24.00      0.6199        0.76
13205        7.99        6.51       23.17      0.6076        0.27
13206        7.63        6.22       22.33      0.5950       -0.31
13207        7.25        5.91       21.48      0.5819       -0.73
13208        6.87        5.60       20.60      0.5684       -0.66
13209        6.47        5.27       19.71      0.5543        0.07
13210        6.05        4.93       18.79      0.5397        1.34
13211        5.62        4.58       17.86      0.5245        2.80
13212        5.17        4.21       16.89      0.5087        4.12
13213        4.70        3.83       15.90      0.4922        5.22
13214        4.21        3.43       14.88      0.4748        6.14
13215        3.69        3.01       13.81      0.4567        6.83
13216        3.15        2.57       12.71      0.4375        7.14
13217        2.58        2.10       11.56      0.4172        6.85
13218        1.97        1.60       10.35      0.3957        5.81
13219        1.32        1.07        9.08      0.3726        4.26
13220        0.62        0.50        7.72      0.3478        2.68
13221       -0.15       -0.12        6.26      0.3207        1.34
13222       -0.99       -0.81        4.67      0.2908        0.25
13223       -1.94       -1.58        2.90      0.2571       -0.62
13224       -3.05       -2.48        0.86      0.2178       -1.15
13225       -4.42       -3.60      358.36      0.1691       -1.31
13226       -6.43       -5.24      354.75      0.0980       -1.29
13227       -5.36       -4.37      155.72      0.1154        8.99
13228       -3.54       -2.89      152.45      0.1798        3.51
13229       -2.24       -1.82      150.06      0.2262       -1.97
13230       -1.16       -0.95      148.08      0.2642       -6.68
13231       -0.24       -0.19      146.35      0.2971       -9.83
13232        0.59        0.48      144.79      0.3264      -10.65
13233        1.34        1.09      143.35      0.3530       -9.37
13234        2.03        1.65      142.01      0.3775       -7.28
13235        2.68        2.18      140.75      0.4002       -5.52
13236        3.28        2.67      139.55      0.4216       -4.26
13237        3.85        3.13      138.41      0.4416       -3.15
13238        4.38        3.57      137.31      0.4606       -2.04
13239        4.89        3.99      136.25      0.4786       -1.13
13240        5.38        4.38      135.23      0.4958       -0.60
13241        5.85        4.76      134.25      0.5122       -0.42
13242        6.29        5.13      133.29      0.5279       -0.41
13243        6.72        5.48      132.35      0.5430       -0.41
13244        7.14        5.82      131.44      0.5575       -0.39
13245        7.54        6.14      130.55      0.5714       -0.39
13246        7.92        6.46      129.68      0.5849       -0.41
13247        8.29        6.76      128.82      0.5979       -0.37
13248        8.65        7.06      127.99      0.6104       -0.18
13249        9.00        7.34      127.16      0.6226        0.19
13250        9.34        7.62      126.35      0.6344        0.67
13251        9.67        7.89      125.56      0.6458        1.14
13252        9.98        8.15      124.77      0.6568        1.44
13253       10.29        8.41      124.00      0.6676        1.38
13254       10.59        8.65      123.24      0.6780        0.93
13255       10.89        8.89      122.49      0.6881        0.31
13256       11.17        9.13      121.74      0.6980       -0.20
13257       11.45        9.36      121.01      0.7075       -0.46
13258       11.72        9.58      120.28      0.7168       -0.50
13259       11.98        9.80      119.56      0.7259       -0.41
13260       12.24       10.01      118.85      0.7347       -0.29
13261       12.49       10.21      118.15      0.7433       -0.21
13262       12.73       10.41      117.45      0.7517       -0.20
13263       12.97       10.61      116.76      0.7599       -0.20
13264       13.20       10.80      116.07      0.7678       -0.19
13265       13.42       10.99      115.39      0.7756       -0.17
13266       13.64       11.17      114.72      0.7831       -0.20
13267       13.86       11.35      114.05      0.7905       -0.28
13268       14.07       11.53      113.38      0.7976       -0.41
13269       14.27       11.70      112.72      0.8046       -0.56
13270       14.47       11.86      112.07      0.8115       -0.71
13271       14.67       12.02      111.41      0.8181       -0.83
13272       14.86       12.18      110.77      0.8246       -0.93
13273       15.05       12.34      110.12      0.8309       -1.01
13274       15.23       12.49      109.48      0.8371       -1.08
13275       15.40       12.64      108.85      0.8431       -1.12
13276       15.58       12.78      108.21      0.8490       -1.07
13277       15.75       12.92      107.58      0.8547       -0.93
13278       15.91       13.06      106.96      0.8603       -0.74
13279       16.07       13.19      106.33      0.8657       -0.57
13280       16.23       13.32      105.71      0.8710       -0.45
13281       16.38       13.45      105.10      0.8762       -0.39
13282       16.53       13.58      104.48      0.8812       -0.37
13283       16.68       13.70      103.87      0.8861       -0.39
13284       16.82       13.82      103.26      0.8909       -0.41
13285       16.96       13.93      102.65      0.8955       -0.41
13286       17.09       14.05      102.04      0.9000       -0.39
13287       17.22       14.16      101.44      0.9044       -0.33
13288       17.35       14.26      100.84      0.9087       -0.22
13289       17.47       14.37      100.24      0.9129       -0.04
13290       17.59       14.47       99.64      0.9169        0.19
13291       17.71       14.57       99.05      0.9209        0.43
13292       17.82       14.66       98.45      0.9247        0.66
13293       17.94       14.75       97.86      0.9284        0.84
13294       18.04       14.85       97.27      0.9320        0.98
13295       18.15       14.93       96.68      0.9355        1.05
13296       18.25       15.02       96.09      0.9389        1.07
13297       18.35       15.10       95.51      0.9421        1.06
13298       18.44       15.18       94.92      0.9453        1.02
13299       18.53       15.26       94.34      0.9484        0.93
13300       18.62       15.33       93.76      0.9513        0.77
13301       18.71       15.41       93.18      0.9542        0.56
13302       18.79       15.48       92.60      0.9570        0.34
13303       18.87       15.54       92.02      0.9596        0.16
13304       18.95       15.61       91.44      0.9622        0.04
13305       19.02       15.67       90.86      0.9647       -0.05
13306       19.10       15.73       90.29      0.9671       -0.16
13307       19.16       15.79       89.71      0.9693       -0.34
13308       19.23       15.85       89.14      0.9715       -0.61
13309       19.29       15.90       88.57      0.9736       -0.94
13310       19.35       15.95       87.99      0.9756       -1.24
13311       19.41       16.00       87.42      0.9775       -1.39
13312       19.47       16.04       86.85      0.9793       -1.34
13313       19.52       16.09       86.28      0.9810       -1.20
13314       19.57       16.13       85.71      0.9827       -1.06
13315       19.61       16.17       85.14      0.9842       -0.94
13316       19.66       16.21       84.58      0.9856       -0.77
13317       19.70       16.24       84.01      0.9870       -0.55
13318       19.74       16.27       83.44      0.9883       -0.28
13319       19.77       16.30       82.87      0.9894       -0.03
13320       19.80       16.33       82.31      0.9905        0.16
13321       19.83       16.36       81.74      0.9915        0.25
13322       19.86       16.38       81.18      0.9924        0.27
13323       19.89       16.40       80.61      0.9933        0.25
13324       19.91       16.42       80.04      0.9940        0.22
13325       19.93       16.44       79.48      0.9946        0.16
13326       19.95       16.45       78.92      0.9952        0.05
13327       19.96       16.46       78.35      0.9957       -0.11
13328       19.97       16.47       77.79      0.9961       -0.28
13329       19.98       16.48       77.22      0.9964       -0.44
13330       19.99       16.49       76.66      0.9966       -0.59
13331       19.99       16.49       76.09      0.9967       -0.76
13332       19.99       16.49       75.53      0.9968       -0.97
13333       19.99       16.49       74.97      0.9967       -1.16
13334       19.99       16.49       74.40      0.9966       -1.26
13335       19.98       16.48       73.84      0.9964       -1.21
13336       19.97       16.47       73.27      0.9961       -1.07
13337       19.96       16.46       72.71      0.9957       -0.98
13338       19.95       16.45       72.15      0.9952       -1.05
13339       19.93       16.44       71.58      0.9946       -1.32
13340       19.91       16.42       71.02      0.9940       -1.80
13341       19.89       16.40       70.45      0.9932       -2.32
13342       19.86       16.38       69.89      0.9924       -2.56
13343       19.83       16.36       69.32      0.9915       -2.33
13344       19.80       16.33       68.75      0.9905       -1.76
13345       19.77       16.30       68.19      0.9894       -1.15
13346       19.74       16.27       67.62      0.9882       -0.70
13347       19.70       16.24       67.05      0.9870       -0.45
13348       19.66       16.21       66.49      0.9856       -0.36
13349       19.61       16.17       65.92      0.9842       -0.40
13350       19.57       16.13       65.35      0.9826       -0.51
13351       19.52       16.09       64.78      0.9810       -0.61
13352       19.46       16.04       64.21      0.9793       -0.63
13353       19.41       16.00       63.64      0.9775       -0.55
13354       19.35       15.95       63.07      0.9756       -0.40
13355       19.29       15.90       62.49      0.9736       -0.24
13356       19.23       15.84       61.92      0.9715       -0.09
13357       19.16       15.79       61.35      0.9693        0.05
13358       19.09       15.73       60.77      0.9670        0.19
13359       19.02       15.67       60.20      0.9646        0.33
13360       18.95       15.61       59.62      0.9622        0.40
13361       18.87       15.54       59.04      0.9596        0.38
13362       18.79       15.48       58.46      0.9569        0.25
13363       18.71       15.41       57.88      0.9542        0.08
13364       18.62       15.33       57.30      0.9513       -0.07
13365       18.53       15.26       56.72      0.9483       -0.13
13366       18.44       15.18       56.14      0.9453       -0.08
13367       18.35       15.10       55.55      0.9421        0.06
13368       18.25       15.02       54.97      0.9388        0.23
13369       18.15       14.93       54.38      0.9354        0.37
13370       18.04       14.84       53.79      0.9319        0.42
13371       17.93       14.75       53.20      0.9283        0.39
13372       17.82       14.66       52.61      0.9246        0.28
13373       17.71       14.56       52.01      0.9208        0.16
13374       17.59       14.47       51.42      0.9169        0.07
13375       17.47       14.36       50.82      0.9128        0.04
13376       17.35       14.26       50.22      0.9086        0.05
13377       17.22       14.15       49.62      0.9044        0.02
13378       17.09       14.04       49.02      0.9000       -0.10
13379       16.95       13.93       48.41      0.8954       -0.30
13380       16.81       13.81       47.80      0.8908       -0.48
13381       16.67       13.70       47.19      0.8860       -0.57
13382       16.53       13.57       46.58      0.8811       -0.59
13383       16.38       13.45       45.96      0.8761       -0.66
13384       16.23       13.32       45.35      0.8709       -0.93
13385       16.07       13.19       44.73      0.8656       -1.47
13386       15.91       13.06       44.10      0.8602       -2.31
13387       15.74       12.92       43.48      0.8546       -3.34
13388       15.57       12.78       42.85      0.8489       -4.25
13389       15.40       12.63       42.21      0.8430       -4.69
13390       15.22       12.49       41.58      0.8370       -4.54
13391       15.04       12.33       40.94      0.8308       -3.90
13392       14.86       12.18       40.29      0.8245       -3.02
13393       14.67       12.02       39.65      0.8180       -2.11
13394       14.47       11.86       38.99      0.8113       -1.40
13395       14.27       11.69       38.34      0.8045       -0.99
13396       14.06       11.52       37.68      0.7975       -0.85
13397       13.85       11.35       37.01      0.7903       -0.88
13398       13.64       11.17       36.34      0.7830       -0.89
13399       13.42       10.99       35.67      0.7754       -0.77
13400       13.19       10.80       34.99      0.7677       -0.50
13401       12.96       10.61       34.30      0.7597       -0.18
13402       12.72       10.41       33.61      0.7515        0.14
13403       12.48       10.21       32.91      0.7432        0.42
13404       12.23       10.00       32.21      0.7346        0.63
13405       11.97        9.79       31.50      0.7257        0.70
13406       11.71        9.57       30.78      0.7167        0.63
13407       11.44        9.35       30.05      0.7073        0.49
13408       11.16        9.12       29.32      0.6978        0.38
13409       10.88        8.89       28.57      0.6879        0.33
13410       10.59        8.65       27.82      0.6778        0.36
13411       10.29        8.40       27.06      0.6673        0.42
13412        9.98        8.15       26.28      0.6566        0.50
13413        9.66        7.88       25.50      0.6455        0.59
13414        9.33        7.62       24.70      0.6341        0.62
13415        8.99        7.34       23.89      0.6223        0.50
13416        8.64        7.05       23.07      0.6102        0.13
13417        8.28        6.76       22.23      0.5976       -0.34
13418        7.91        6.45       21.38      0.5846       -0.61
13419        7.53        6.14       20.50      0.5711       -0.39
13420        7.13        5.81       19.61      0.5572        0.37
13421        6.72        5.47       18.70      0.5427        1.49
13422        6.29        5.12       17.77      0.5276        2.67
13423        5.84        4.76       16.81      0.5118        3.78
13424        5.37        4.38       15.82      0.4954        4.84
13425        4.88        3.98       14.80      0.4782        5.90
13426        4.37        3.56       13.74      0.4602        6.84
13427        3.83        3.12       12.64      0.4412        7.29
13428        3.27        2.66       11.50      0.4211        6.81
13429        2.66        2.17       10.30      0.3998        5.53
13430        2.02        1.64        9.04      0.3770        4.02
13431        1.33        1.08        7.70      0.3525        2.70
13432        0.57        0.47        6.26      0.3258        1.59
13433       -0.25       -0.21        4.69      0.2965        0.60
13434       -1.18       -0.96        2.95      0.2635       -0.18
13435       -2.26       -1.84        0.97      0.2253       -0.62
13436       -3.57       -2.91      358.57      0.1787       -0.69
13437       -5.41       -4.41      355.27      0.1137       -0.62
13438       -4.42       -3.60      155.35      0.1282        7.26
13439       -2.73       -2.22      152.29      0.1882        1.81
13440       -1.47       -1.20      149.99      0.2329       -3.72
13441       -0.42       -0.34      148.06      0.2700       -8.25
13442        0.49        0.40      146.35      0.3023      -10.34
13443        1.30        1.06      144.81      0.3311       -9.63
13444        2.04        1.66      143.39      0.3574       -7.42
13445        2.72        2.22      142.06      0.3816       -5.38
13446        3.36        2.74      140.81      0.4041       -4.07
13447        3.96        3.22      139.62      0.4252       -3.13
13448        4.52        3.68      138.48      0.4450       -2.23
13449        5.06        4.12      137.39      0.4639       -1.43
13450        5.56        4.53      136.34      0.4817       -0.92
13451        6.05        4.93      135.33      0.4988       -0.71
13452        6.51        5.31      134.34      0.5151       -0.63
13453        6.96        5.67      133.39      0.5307       -0.56
13454        7.38        6.02      132.45      0.5457       -0.47
13455        7.79        6.35      131.54      0.5601       -0.40
13456        8.19        6.68      130.66      0.5739       -0.35
13457        8.57        6.99      129.79      0.5873       -0.29
13458        8.94        7.30      128.93      0.6003       -0.12
13459        9.30        7.59      128.10      0.6128        0.20
13460        9.65        7.88      127.27      0.6248        0.69
13461        9.99        8.15      126.47      0.6366        1.30
13462       10.31        8.42      125.67      0.6479        1.86
13463       10.63        8.68      124.89      0.6589        2.07
13464       10.94        8.94      124.11      0.6696        1.71
13465       11.24        9.18      123.35      0.6800        0.94
13466       11.53        9.42      122.60      0.6901        0.10
13467       11.81        9.66      121.85      0.6999       -0.53
13468       12.09        9.89      121.12      0.7094       -0.89
13469       12.36       10.11      120.39      0.7187       -0.97
13470       12.62       10.33      119.67      0.7277       -0.82
13471       12.88       10.54      118.96      0.7365       -0.58
13472       13.13       10.74      118.26      0.7451       -0.38
13473       13.37       10.95      117.56      0.7534       -0.26
13474       13.61       11.14      116.87      0.7615       -0.23
13475       13.84       11.33      116.18      0.7694       -0.26
13476       14.06       11.52      115.50      0.7772       -0.33
13477       14.28       11.70      114.82      0.7847       -0.43
13478       14.50       11.88      114.15      0.7920       -0.52
13479       14.71       12.06      113.49      0.7992       -0.60
13480       14.91       12.23      112.83      0.8061       -0.68
13481       15.11       12.39      112.17      0.8129       -0.76
13482       15.31       12.56      111.52      0.8196       -0.83
13483       15.50       12.71      110.87      0.8260       -0.91
13484       15.68       12.87      110.22      0.8323       -0.99
13485       15.87       13.02      109.58      0.8385       -1.02
13486       16.04       13.17      108.94      0.8445       -0.96
13487       16.22       13.31      108.31      0.8503       -0.81
13488       16.38       13.45      107.68      0.8560       -0.64
13489       16.55       13.59      107.05      0.8616       -0.49
13490       16.71       13.73      106.43      0.8670       -0.40
13491       16.87       13.86      105.81      0.8723       -0.35
13492       17.02       13.99      105.19      0.8774       -0.31
13493       17.17       14.11      104.57      0.8824       -0.23
13494       17.31       14.23      103.96      0.8873       -0.13
13495       17.46       14.35      103.34      0.8921       -0.01
13496       17.59       14.47      102.73      0.8967        0.09
13497       17.73       14.58      102.13      0.9012        0.19
13498       17.86       14.69      101.52      0.9056        0.29
13499       17.99       14.80      100.92      0.9098        0.42
13500       18.11       14.90      100.32      0.9140        0.60
13501       18.23       15.00       99.72      0.9180        0.82
13502       18.35       15.10       99.12      0.9219        1.09
13503       18.46       15.20       98.53      0.9258        1.36
13504       18.57       15.29       97.93      0.9295        1.60
13505       18.68       15.38       97.34      0.9330        1.72
13506       18.79       15.47       96.75      0.9365        1.71
13507       18.89       15.56       96.16      0.9399        1.62
13508       18.99       15.64       95.57      0.9432        1.51
13509       19.08       15.72       94.99      0.9463        1.40
13510       19.17       15.80       94.40      0.9494        1.23
13511       19.26       15.87       93.82      0.9523        1.01
