# IDX        LATG        LATC        LONW          MU          TB
  326      -47.29      -41.40      104.32      0.1418        3.02
  327      -50.39      -44.52       98.87      0.0603        2.14
  328      -46.32      -40.43      194.12      0.1318       -0.37
  329      -44.36      -38.51      190.46      0.1862       -0.17
  330      -42.93      -37.13      187.62      0.2270        0.23
  331      -41.78      -36.02      185.21      0.2605        0.61
  332      -40.80      -35.08      183.05      0.2894        0.81
  333      -39.95      -34.28      181.08      0.3147        0.78
  334      -39.20      -33.57      179.25      0.3374        0.57
  335      -38.52      -32.93      177.52      0.3578        0.26
  336      -37.92      -32.37      175.88      0.3764       -0.03
  337      -37.37      -31.85      174.31      0.3934       -0.29
  338      -36.86      -31.39      172.79      0.4090       -0.58
  339      -36.40      -30.96      171.33      0.4233       -0.93
  340      -35.98      -30.57      169.91      0.4365       -1.33
  341      -35.60      -30.22      168.53      0.4486       -1.68
  342      -35.24      -29.89      167.17      0.4598       -1.85
  343      -34.92      -29.60      165.85      0.4700       -1.85
  344      -34.62      -29.33      164.55      0.4795       -1.76
  345      -34.35      -29.08      163.27      0.4881       -1.65
  346      -34.11      -28.86      162.01      0.4959       -1.53
  347      -33.88      -28.65      160.77      0.5030       -1.42
  348      -33.68      -28.47      159.54      0.5094       -1.40
  349      -33.51      -28.31      158.33      0.5152       -1.53
  350      -33.35      -28.17      157.12      0.5203       -1.80
  351      -33.21      -28.04      155.93      0.5247       -2.10
  352      -33.09      -27.93      154.74      0.5285       -2.29
  353      -32.99      -27.84      153.56      0.5317       -2.33
  354      -32.91      -27.77      152.39      0.5344       -2.26
  355      -32.85      -27.71      151.22      0.5364       -2.18
  356      -32.80      -27.67      150.05      0.5378       -2.11
  357      -32.78      -27.65      148.89      0.5387       -2.06
  358      -32.77      -27.64      147.72      0.5390       -2.05
  359      -32.78      -27.65      146.56      0.5387       -2.09
  360      -32.80      -27.68      145.40      0.5378       -2.07
  361      -32.85      -27.72      144.23      0.5364       -1.87
  362      -32.91      -27.77      143.06      0.5343       -1.46
