# IDX        LATG        LATC        LONW          MU          TB
 1208       -2.28       -1.85      162.42      0.9167      183.64
 1209       -2.18       -1.77      160.98      0.9212      184.54
 1210       -2.09       -1.70      159.54      0.9251      185.04
 1211       -2.02       -1.64      158.10      0.9282      185.18
 1212       -1.97       -1.60      156.67      0.9306      185.22
 1213       -1.93       -1.57      155.25      0.9324      185.35
 1214       -1.90       -1.55      153.82      0.9334      185.55
 1215       -1.89       -1.54      152.39      0.9338      185.62
 1216       -1.90       -1.55      150.97      0.9335      185.42
 1217       -1.92       -1.56      149.54      0.9326      184.95
 1218       -1.96       -1.59      148.12      0.9309      184.35
 1219       -2.01       -1.64      146.69      0.9286      183.78
 1220       -2.08       -1.69      145.25      0.9255      183.29
 1221       -2.16       -1.76      143.81      0.9218      182.92
 1222       -2.26       -1.84      142.37      0.9174      182.72
 1223       -2.38       -1.94      140.92      0.9122      182.80
 1224       -2.51       -2.04      139.46      0.9063      183.17
 1225       -2.66       -2.16      137.99      0.8997      183.62
 1226       -2.82       -2.30      136.52      0.8923      183.80
 1227       -3.01       -2.45      135.03      0.8842      183.41
 1228       -3.21       -2.61      133.52      0.8752      182.43
 1229       -3.43       -2.79      132.01      0.8654      181.14
 1230       -3.67       -2.98      130.47      0.8547      180.01
 1231       -3.92       -3.19      128.92      0.8432      179.44
 1232       -4.20       -3.42      127.35      0.8307      179.41
 1233       -4.50       -3.67      125.76      0.8173      179.36
 1234       -4.83       -3.93      124.14      0.8029      178.56
 1235       -5.18       -4.21      122.49      0.7873      176.76
 1236       -5.55       -4.52      120.81      0.7707      174.55
 1237       -5.95       -4.85      119.10      0.7528      172.84
 1238       -6.38       -5.20      117.35      0.7336      172.14
 1239       -6.84       -5.57      115.55      0.7131      172.31
 1240       -7.33       -5.98      113.70      0.6910      172.96
 1241       -7.87       -6.42      111.79      0.6672      173.87
 1242       -8.44       -6.89      109.82      0.6415      175.00
 1243       -9.07       -7.40      107.76      0.6138      176.21
 1244       -9.74       -7.95      105.61      0.5837      177.23
 1245      -10.48       -8.56      103.34      0.5508      177.71
 1246      -11.30       -9.23      100.93      0.5146      177.20
 1247      -12.21       -9.98       98.34      0.4744      174.84
 1248      -13.23      -10.83       95.50      0.4291      169.29
 1249      -14.42      -11.82       92.33      0.3768      158.89
 1250      -15.85      -13.01       88.63      0.3141      142.46
 1251      -17.72      -14.57       83.96      0.2329      120.25
 1252      -20.94      -17.29       76.12      0.0942       94.44
 1253      -17.96      -14.77      226.02      0.1512      100.95
 1254      -15.41      -12.64      219.79      0.2620      119.57
 1255      -13.71      -11.23      215.49      0.3367      135.68
 1256      -12.36      -10.11      211.97      0.3962      148.40
 1257      -11.22       -9.17      208.91      0.4466      157.53
 1258      -10.23       -8.35      206.16      0.4905      163.51
 1259       -9.34       -7.63      203.62      0.5297      167.24
 1260       -8.55       -6.97      201.25      0.5651      169.76
 1261       -7.82       -6.38      199.02      0.5974      171.96
 1262       -7.16       -5.83      196.89      0.6270      174.22
 1263       -6.55       -5.33      194.86      0.6543      176.45
 1264       -5.98       -4.87      192.90      0.6796      178.35
 1265       -5.45       -4.44      191.01      0.7031      179.68
 1266       -4.96       -4.04      189.17      0.7249      180.42
 1267       -4.51       -3.67      187.38      0.7453      180.69
 1268       -4.08       -3.32      185.64      0.7643      180.69
 1269       -3.68       -3.00      183.93      0.7820      180.59
 1270       -3.31       -2.70      182.26      0.7985      180.58
 1271       -2.97       -2.42      180.62      0.8139      180.79
 1272       -2.65       -2.16      179.01      0.8283      181.26
 1273       -2.35       -1.91      177.42      0.8416      181.90
 1274       -2.07       -1.69      175.85      0.8540      182.56
 1275       -1.81       -1.48      174.30      0.8655      183.11
 1276       -1.58       -1.28      172.77      0.8761      183.49
 1277       -1.36       -1.10      171.26      0.8859      183.75
 1278       -1.16       -0.94      169.76      0.8948      184.01
 1279       -0.97       -0.79      168.27      0.9030      184.45
 1280       -0.81       -0.66      166.79      0.9104      185.15
 1281       -0.66       -0.54      165.32      0.9170      186.15
 1282       -0.53       -0.43      163.87      0.9229      187.42
 1283       -0.41       -0.33      162.42      0.9281      188.88
 1284       -0.31       -0.25      160.97      0.9325      190.26
 1285       -0.23       -0.18      159.53      0.9363      191.33
 1286       -0.16       -0.13      158.10      0.9394      191.96
 1287       -0.10       -0.08      156.67      0.9418      192.26
 1288       -0.06       -0.05      155.24      0.9435      192.39
 1289       -0.04       -0.03      153.82      0.9446      192.41
 1290       -0.03       -0.03      152.39      0.9450      192.17
 1291       -0.04       -0.03      150.97      0.9447      191.50
 1292       -0.06       -0.05      149.55      0.9437      190.38
 1293       -0.10       -0.08      148.12      0.9421      189.06
 1294       -0.15       -0.12      146.69      0.9398      187.88
 1295       -0.21       -0.17      145.26      0.9368      187.06
 1296       -0.30       -0.24      143.82      0.9331      186.57
 1297       -0.40       -0.32      142.38      0.9287      186.26
 1298       -0.51       -0.41      140.93      0.9237      186.06
 1299       -0.64       -0.52      139.47      0.9179      186.05
 1300       -0.79       -0.64      138.00      0.9113      186.37
 1301       -0.95       -0.77      136.53      0.9040      186.98
 1302       -1.13       -0.92      135.04      0.8960      187.60
 1303       -1.33       -1.08      133.54      0.8872      187.85
 1304       -1.54       -1.26      132.03      0.8775      187.48
 1305       -1.78       -1.45      130.50      0.8670      186.51
 1306       -2.03       -1.66      128.96      0.8557      185.25
 1307       -2.31       -1.88      127.39      0.8434      184.09
 1308       -2.60       -2.12      125.81      0.8302      183.15
 1309       -2.92       -2.38      124.20      0.8160      182.01
 1310       -3.26       -2.66      122.56      0.8007      180.01
 1311       -3.63       -2.96      120.89      0.7844      176.99
 1312       -4.02       -3.28      119.19      0.7668      173.54
 1313       -4.45       -3.62      117.45      0.7480      170.66
 1314       -4.90       -3.99      115.67      0.7279      168.90
 1315       -5.38       -4.38      113.84      0.7063      168.18
 1316       -5.90       -4.81      111.96      0.6830      168.20
 1317       -6.46       -5.27      110.01      0.6580      168.92
 1318       -7.07       -5.76      107.99      0.6310      170.36
 1319       -7.73       -6.30      105.87      0.6017      172.26
 1320       -8.44       -6.89      103.66      0.5698      174.04
 1321       -9.23       -7.53      101.31      0.5349      175.08
 1322      -10.10       -8.24       98.80      0.4963      174.66
 1323      -11.07       -9.05       96.08      0.4530      171.73
 1324      -12.19       -9.97       93.07      0.4037      164.69
 1325      -13.50      -11.06       89.63      0.3458      151.85
 1326      -15.14      -12.42       85.48      0.2738      132.40
 1327      -17.50      -14.39       79.69      0.1712      107.45
 1328      -15.08      -12.37      223.78      0.2048      110.08
 1329      -12.99      -10.63      218.61      0.2966      128.62
 1330      -11.46       -9.36      214.68      0.3644      144.10
 1331      -10.20       -8.33      211.37      0.4201      155.97
 1332       -9.12       -7.44      208.45      0.4680      164.22
 1333       -8.17       -6.66      205.79      0.5102      169.34
 1334       -7.32       -5.97      203.32      0.5480      172.10
 1335       -6.55       -5.34      201.01      0.5823      173.43
 1336       -5.85       -4.76      198.81      0.6137      174.29
 1337       -5.20       -4.23      196.72      0.6426      175.38
 1338       -4.60       -3.75      194.72      0.6692      177.00
 1339       -4.05       -3.29      192.78      0.6940      178.94
 1340       -3.53       -2.87      190.91      0.7170      180.77
 1341       -3.05       -2.48      189.09      0.7384      182.17
 1342       -2.60       -2.12      187.32      0.7584      183.07
 1343       -2.19       -1.78      185.58      0.7770      183.65
 1344       -1.80       -1.46      183.89      0.7944      184.18
 1345       -1.43       -1.16      182.23      0.8107      184.79
 1346       -1.09       -0.89      180.59      0.8258      185.48
 1347       -0.77       -0.63      178.98      0.8399      186.21
 1348       -0.48       -0.39      177.40      0.8531      186.96
 1349       -0.21       -0.17      175.84      0.8653      187.78
 1350        0.05        0.04      174.29      0.8766      188.66
 1351        0.28        0.23      172.76      0.8871      189.46
 1352        0.50        0.41      171.25      0.8967      189.96
 1353        0.70        0.57      169.75      0.9055      190.09
 1354        0.88        0.72      168.27      0.9136      190.06
 1355        1.04        0.85      166.79      0.9208      190.26
 1356        1.19        0.97      165.33      0.9274      191.02
 1357        1.32        1.07      163.87      0.9332      192.36
 1358        1.44        1.17      162.42      0.9383      194.04
 1359        1.53        1.25      160.97      0.9427      195.66
 1360        1.62        1.32      159.54      0.9465      196.91
 1361        1.69        1.37      158.10      0.9495      197.72
 1362        1.74        1.42      156.67      0.9519      198.31
 1363        1.78        1.45      155.25      0.9536      198.95
 1364        1.80        1.47      153.82      0.9546      199.70
 1365        1.81        1.47      152.39      0.9550      200.29
 1366        1.80        1.47      150.97      0.9547      200.24
 1367        1.78        1.45      149.54      0.9538      199.21
 1368        1.75        1.42      148.12      0.9521      197.33
 1369        1.70        1.38      146.69      0.9499      195.14
 1370        1.63        1.33      145.25      0.9469      193.31
 1371        1.55        1.26      143.82      0.9433      192.17
 1372        1.45        1.18      142.37      0.9390      191.55
 1373        1.34        1.09      140.92      0.9340      191.06
 1374        1.21        0.98      139.47      0.9282      190.43
 1375        1.06        0.87      138.00      0.9218      189.73
 1376        0.90        0.73      136.53      0.9146      189.27
 1377        0.72        0.59      135.04      0.9067      189.34
 1378        0.53        0.43      133.55      0.8980      189.97
 1379        0.32        0.26      132.04      0.8885      190.82
 1380        0.08        0.07      130.51      0.8781      191.34
 1381       -0.17       -0.14      128.97      0.8669      191.08
 1382       -0.44       -0.36      127.41      0.8548      189.95
 1383       -0.73       -0.60      125.83      0.8418      188.24
 1384       -1.05       -0.85      124.22      0.8279      186.33
 1385       -1.38       -1.12      122.59      0.8128      184.25
 1386       -1.74       -1.42      120.93      0.7968      181.73
 1387       -2.13       -1.73      119.24      0.7795      178.60
 1388       -2.54       -2.07      117.52      0.7611      175.19
 1389       -2.99       -2.43      115.75      0.7413      172.09
 1390       -3.46       -2.82      113.94      0.7201      169.70
 1391       -3.97       -3.23      112.07      0.6973      168.02
 1392       -4.52       -3.68      110.15      0.6728      167.04
 1393       -5.11       -4.16      108.15      0.6464      166.92
 1394       -5.75       -4.69      106.07      0.6179      167.77
 1395       -6.45       -5.25      103.90      0.5869      169.28
 1396       -7.21       -5.87      101.60      0.5530      170.74
 1397       -8.05       -6.56       99.16      0.5157      171.31
 1398       -8.98       -7.33       96.53      0.4742      170.04
 1399      -10.04       -8.19       93.64      0.4273      165.60
 1400      -11.27       -9.21       90.40      0.3728      156.28
 1401      -12.76      -10.44       86.59      0.3071      140.61
 1402      -14.74      -12.08       81.67      0.2201      118.54
 1403      -18.87      -15.54       71.70      0.0405       92.13
 1404      -15.58      -12.78      229.64      0.1117       95.30
 1405      -12.56      -10.27      222.31      0.2443      116.06
 1406      -10.72       -8.76      217.73      0.3253      134.58
 1407       -9.30       -7.59      214.07      0.3883      149.58
 1408       -8.11       -6.61      210.92      0.4411      160.73
 1409       -7.08       -5.77      208.10      0.4869      168.40
 1410       -6.17       -5.02      205.51      0.5276      173.27
 1411       -5.34       -4.35      203.10      0.5643      176.07
 1412       -4.59       -3.74      200.83      0.5977      177.47
 1413       -3.91       -3.18      198.67      0.6283      178.11
 1414       -3.28       -2.67      196.61      0.6565      178.61
 1415       -2.69       -2.19      194.63      0.6826      179.49
 1416       -2.15       -1.75      192.71      0.7068      180.92
 1417       -1.64       -1.34      190.85      0.7294      182.70
 1418       -1.17       -0.95      189.05      0.7504      184.39
 1419       -0.73       -0.59      187.29      0.7701      185.66
 1420       -0.32       -0.26      185.56      0.7884      186.54
 1421        0.07        0.06      183.88      0.8056      187.32
 1422        0.43        0.35      182.22      0.8216      188.34
 1423        0.76        0.62      180.59      0.8365      189.61
 1424        1.08        0.88      178.99      0.8504      190.84
 1425        1.37        1.11      177.41      0.8634      191.75
 1426        1.64        1.33      175.84      0.8754      192.39
 1427        1.89        1.54      174.30      0.8866      193.04
 1428        2.12        1.73      172.78      0.8969      193.89
 1429        2.34        1.90      171.26      0.9064      194.80
 1430        2.53        2.06      169.77      0.9151      195.33
 1431        2.71        2.21      168.28      0.9230      195.27
 1432        2.87        2.34      166.80      0.9302      194.90
 1433        3.02        2.46      165.34      0.9367      194.92
 1434        3.15        2.56      163.88      0.9424      195.88
 1435        3.26        2.66      162.43      0.9475      197.78
 1436        3.36        2.74      160.98      0.9518      199.94
 1437        3.44        2.80      159.54      0.9555      201.52
 1438        3.51        2.86      158.11      0.9585      202.04
 1439        3.56        2.90      156.68      0.9609      201.77
 1440        3.60        2.93      155.25      0.9625      201.50
 1441        3.63        2.95      153.82      0.9636      201.94
 1442        3.63        2.96      152.39      0.9639      203.21
 1443        3.63        2.95      150.97      0.9637      204.72
 1444        3.61        2.94      149.54      0.9627      205.57
 1445        3.57        2.91      148.11      0.9611      205.12
 1446        3.52        2.86      146.68      0.9589      203.45
 1447        3.45        2.81      145.25      0.9560      201.29
 1448        3.37        2.75      143.81      0.9524      199.56
 1449        3.28        2.67      142.36      0.9481      198.69
 1450        3.16        2.58      140.91      0.9432      198.44
 1451        3.04        2.47      139.46      0.9375      198.15
 1452        2.89        2.36      137.99      0.9312      197.30
 1453        2.73        2.23      136.52      0.9241      195.86
 1454        2.56        2.08      135.03      0.9162      194.24
 1455        2.36        1.92      133.54      0.9076      193.06
 1456        2.15        1.75      132.03      0.8983      192.78
 1457        1.92        1.56      130.50      0.8881      193.36
 1458        1.67        1.36      128.96      0.8770      194.23
 1459        1.41        1.14      127.40      0.8651      194.57
 1460        1.12        0.91      125.83      0.8523      193.78
 1461        0.81        0.66      124.23      0.8385      191.82
 1462        0.48        0.39      122.60      0.8237      189.15
 1463        0.12        0.10      120.95      0.8079      186.28
 1464       -0.26       -0.21      119.26      0.7909      183.45
 1465       -0.67       -0.54      117.55      0.7727      180.70
 1466       -1.11       -0.90      115.79      0.7533      178.01
 1467       -1.57       -1.28      113.99      0.7324      175.45
 1468       -2.07       -1.69      112.14      0.7101      173.08
 1469       -2.61       -2.13      110.23      0.6861      170.93
 1470       -3.19       -2.60      108.26      0.6603      169.11
 1471       -3.82       -3.11      106.21      0.6324      167.90
 1472       -4.49       -3.66      104.07      0.6021      167.40
 1473       -5.23       -4.26      101.82      0.5691      167.36
 1474       -6.05       -4.92       99.43      0.5330      167.18
 1475       -6.95       -5.66       96.87      0.4929      166.05
 1476       -7.96       -6.49       94.08      0.4479      162.89
 1477       -9.12       -7.44       90.98      0.3962      156.11
 1478      -10.50       -8.58       87.41      0.3349      143.99
 1479      -12.26      -10.03       83.01      0.2573      125.59
 1480      -14.97      -12.28       76.41      0.1383      101.82
 1481      -12.64      -10.34      227.18      0.1690       99.69
 1482      -10.22       -8.35      221.28      0.2756      119.60
 1483       -8.56       -6.98      217.08      0.3495      137.47
 1484       -7.22       -5.88      213.62      0.4089      152.08
 1485       -6.09       -4.96      210.58      0.4594      162.98
 1486       -5.09       -4.15      207.84      0.5036      170.48
 1487       -4.21       -3.43      205.32      0.5430      175.37
 1488       -3.41       -2.77      202.95      0.5787      178.46
 1489       -2.68       -2.18      200.72      0.6113      180.34
 1490       -2.01       -1.63      198.59      0.6412      181.40
 1491       -1.39       -1.13      196.55      0.6689      182.00
 1492       -0.81       -0.66      194.58      0.6945      182.59
 1493       -0.28       -0.23      192.68      0.7183      183.60
 1494        0.22        0.18      190.84      0.7405      185.16
 1495        0.69        0.56      189.04      0.7612      187.00
 1496        1.12        0.91      187.29      0.7805      188.54
 1497        1.53        1.24      185.57      0.7986      189.47
 1498        1.91        1.55      183.89      0.8155      189.99
 1499        2.26        1.84      182.24      0.8312      190.70
 1500        2.59        2.11      180.61      0.8460      192.07
 1501        2.90        2.36      179.01      0.8597      193.92
 1502        3.19        2.60      177.43      0.8725      195.55
 1503        3.46        2.82      175.87      0.8844      196.33
 1504        3.71        3.02      174.33      0.8954      196.33
 1505        3.94        3.21      172.81      0.9056      196.13
 1506        4.15        3.38      171.29      0.9150      196.30
 1507        4.35        3.54      169.79      0.9236      196.81
 1508        4.52        3.68      168.31      0.9314      197.16
 1509        4.68        3.81      166.83      0.9385      196.96
 1510        4.83        3.93      165.36      0.9449      196.44
 1511        4.96        4.04      163.90      0.9506      196.38
 1512        5.07        4.13      162.45      0.9556      197.51
 1513        5.17        4.21      161.00      0.9599      199.77
 1514        5.25        4.28      159.56      0.9635      202.23
 1515        5.32        4.33      158.12      0.9665      203.65
 1516        5.37        4.37      156.69      0.9688      203.36
 1517        5.41        4.40      155.25      0.9705      201.78
 1518        5.43        4.42      153.82      0.9715      200.15
 1519        5.44        4.43      152.39      0.9718      199.63
 1520        5.43        4.42      150.97      0.9716      200.59
 1521        5.41        4.41      149.54      0.9706      202.50
 1522        5.38        4.38      148.10      0.9691      204.31
 1523        5.33        4.34      146.67      0.9668      205.11
 1524        5.26        4.28      145.23      0.9640      204.72
 1525        5.18        4.22      143.79      0.9604      203.73
 1526        5.08        4.14      142.34      0.9562      203.00
 1527        4.97        4.05      140.89      0.9513      203.02
 1528        4.85        3.95      139.43      0.9457      203.59
 1529        4.70        3.83      137.97      0.9394      204.03
 1530        4.55        3.70      136.49      0.9324      203.68
 1531        4.37        3.56      135.00      0.9247      202.28
 1532        4.18        3.40      133.51      0.9162      200.09
 1533        3.97        3.23      132.00      0.9069      197.83
 1534        3.74        3.05      130.47      0.8969      196.31
 1535        3.50        2.85      128.93      0.8860      195.97
 1536        3.23        2.63      127.38      0.8742      196.59
 1537        2.95        2.40      125.80      0.8615      197.32
 1538        2.64        2.15      124.20      0.8479      197.13
 1539        2.31        1.88      122.58      0.8334      195.48
 1540        1.96        1.59      120.93      0.8177      192.54
 1541        1.58        1.29      119.25      0.8010      189.01
 1542        1.18        0.96      117.54      0.7831      185.61
 1543        0.75        0.61      115.79      0.7640      182.73
 1544        0.29        0.23      114.00      0.7435      180.32
 1545       -0.20       -0.17      112.17      0.7215      178.15
 1546       -0.73       -0.60      110.27      0.6979      175.98
 1547       -1.30       -1.06      108.32      0.6726      173.71
 1548       -1.92       -1.56      106.29      0.6452      171.43
 1549       -2.58       -2.10      104.18      0.6156      169.30
 1550       -3.30       -2.69      101.96      0.5834      167.38
 1551       -4.09       -3.33       99.61      0.5482      165.45
 1552       -4.96       -4.04       97.11      0.5093      163.09
 1553       -5.94       -4.84       94.40      0.4659      159.59
 1554       -7.05       -5.75       91.42      0.4164      153.81
 1555       -8.35       -6.81       88.03      0.3585      144.11
 1556       -9.96       -8.13       83.96      0.2872      129.05
 1557      -12.21       -9.99       78.44      0.1878      108.48
 1558      -10.13       -8.27      225.72      0.2080      105.36
 1559       -8.03       -6.55      220.54      0.3012      124.00
 1560       -6.48       -5.28      216.61      0.3702      140.29
 1561       -5.21       -4.24      213.29      0.4267      153.62
 1562       -4.11       -3.35      210.35      0.4753      163.82
 1563       -3.15       -2.57      207.68      0.5181      171.12
 1564       -2.29       -1.87      205.20      0.5565      176.14
 1565       -1.51       -1.23      202.87      0.5914      179.62
 1566       -0.80       -0.65      200.66      0.6233      182.10
 1567       -0.14       -0.11      198.56      0.6526      183.85
 1568        0.47        0.38      196.54      0.6798      184.96
 1569        1.04        0.85      194.59      0.7049      185.58
 1570        1.57        1.27      192.70      0.7284      186.16
 1571        2.06        1.67      190.86      0.7502      187.21
 1572        2.52        2.05      189.07      0.7706      188.93
 1573        2.95        2.40      187.33      0.7897      190.90
 1574        3.35        2.73      185.61      0.8075      192.34
 1575        3.72        3.03      183.94      0.8242      192.78
 1576        4.08        3.32      182.29      0.8397      192.60
 1577        4.40        3.59      180.66      0.8543      192.73
 1578        4.71        3.84      179.06      0.8678      193.89
 1579        5.00        4.07      177.48      0.8805      195.84
 1580        5.26        4.29      175.92      0.8922      197.58
 1581        5.51        4.49      174.38      0.9031      198.15
 1582        5.74        4.67      172.85      0.9132      197.47
 1583        5.95        4.85      171.34      0.9225      196.30
 1584        6.14        5.00      169.84      0.9310      195.51
 1585        6.32        5.15      168.35      0.9387      195.38
 1586        6.48        5.28      166.87      0.9457      195.53
 1587        6.62        5.39      165.40      0.9521      195.50
 1588        6.75        5.50      163.93      0.9577      195.27
 1589        6.86        5.59      162.48      0.9626      195.40
 1590        6.96        5.67      161.02      0.9669      196.50
 1591        7.04        5.74      159.58      0.9705      198.57
 1592        7.11        5.79      158.14      0.9734      200.74
 1593        7.16        5.83      156.70      0.9757      201.80
 1594        7.20        5.87      155.26      0.9774      201.07
 1595        7.22        5.88      153.83      0.9784      198.95
 1596        7.23        5.89      152.40      0.9787      196.61
 1597        7.22        5.89      150.96      0.9784      195.28
 1598        7.20        5.87      149.53      0.9775      195.52
 1599        7.16        5.84      148.09      0.9760      197.03
 1600        7.11        5.80      146.65      0.9738      198.98
 1601        7.05        5.75      145.21      0.9709      200.46
 1602        6.97        5.68      143.77      0.9674      201.07
 1603        6.87        5.60      142.32      0.9633      201.06
 1604        6.76        5.51      140.86      0.9584      201.05
 1605        6.64        5.41      139.40      0.9529      201.52
 1606        6.50        5.29      137.93      0.9467      202.46
 1607        6.34        5.17      136.45      0.9397      203.44
 1608        6.17        5.02      134.96      0.9321      203.92
 1609        5.98        4.87      133.46      0.9237      203.46
 1610        5.77        4.70      131.95      0.9145      202.03
 1611        5.54        4.51      130.42      0.9046      200.05
 1612        5.30        4.32      128.88      0.8938      198.33
 1613        5.03        4.10      127.33      0.8822      197.63
 1614        4.75        3.87      125.75      0.8697      198.13
 1615        4.45        3.62      124.15      0.8562      199.21
 1616        4.12        3.36      122.53      0.8418      199.77
 1617        3.77        3.07      120.89      0.8264      198.84
 1618        3.40        2.77      119.21      0.8099      196.20
 1619        3.00        2.44      117.51      0.7922      192.42
 1620        2.58        2.10      115.76      0.7734      188.44
 1621        2.12        1.73      113.98      0.7532      184.96
 1622        1.64        1.33      112.15      0.7315      182.17
 1623        1.11        0.91      110.27      0.7083      179.82
 1624        0.55        0.45      108.33      0.6834      177.55
 1625       -0.05       -0.04      106.32      0.6565      175.10
 1626       -0.70       -0.57      104.23      0.6275      172.42
 1627       -1.41       -1.14      102.03      0.5960      169.53
 1628       -2.18       -1.77       99.73      0.5616      166.39
 1629       -3.03       -2.46       97.27      0.5238      162.80
 1630       -3.97       -3.23       94.62      0.4816      158.32
 1631       -5.04       -4.11       91.73      0.4339      152.17
 1632       -6.28       -5.12       88.47      0.3787      143.16
 1633       -7.79       -6.35       84.65      0.3119      129.95
 1634       -9.78       -7.98       79.73      0.2235      111.94
 1635      -13.96      -11.43       69.72      0.0397       90.00
 1636      -11.22       -9.17      232.87      0.0882       89.51
 1637       -7.84       -6.39      224.75      0.2376      109.98
 1638       -5.93       -4.83      220.03      0.3225      128.29
 1639       -4.47       -3.64      216.29      0.3877      143.62
 1640       -3.25       -2.64      213.08      0.4420      155.77
 1641       -2.19       -1.78      210.22      0.4891      164.94
 1642       -1.26       -1.02      207.59      0.5308      171.60
 1643       -0.41       -0.34      205.15      0.5683      176.36
 1644        0.35        0.29      202.85      0.6024      179.89
 1645        1.05        0.86      200.67      0.6337      182.71
 1646        1.70        1.39      198.58      0.6626      185.11
 1647        2.30        1.87      196.57      0.6893      187.03
 1648        2.86        2.33      194.63      0.7141      188.29
 1649        3.38        2.75      192.75      0.7372      188.89
 1650        3.87        3.15      190.92      0.7587      189.25
 1651        4.32        3.52      189.14      0.7788      190.01
 1652        4.75        3.87      187.40      0.7976      191.52
 1653        5.15        4.19      185.69      0.8152      193.36
 1654        5.52        4.50      184.01      0.8317      194.64
 1655        5.87        4.78      182.36      0.8471      194.73
 1656        6.19        5.05      180.74      0.8615      193.94
 1657        6.50        5.30      179.13      0.8749      193.32
 1658        6.78        5.53      177.55      0.8874      193.79
 1659        7.05        5.74      175.99      0.8990      195.30
 1660        7.29        5.94      174.45      0.9098      196.90
 1661        7.52        6.13      172.92      0.9197      197.52
 1662        7.73        6.30      171.40      0.9289      196.86
 1663        7.92        6.46      169.89      0.9373      195.49
 1664        8.09        6.60      168.40      0.9450      194.33
 1665        8.25        6.73      166.92      0.9520      193.88
 1666        8.40        6.85      165.44      0.9582      194.04
 1667        8.52        6.95      163.97      0.9638      194.35
 1668        8.63        7.04      162.51      0.9687      194.55
 1669        8.73        7.12      161.06      0.9729      194.82
 1670        8.81        7.19      159.60      0.9764      195.60
 1671        8.88        7.24      158.16      0.9793      197.00
 1672        8.93        7.29      156.71      0.9816      198.49
 1673        8.97        7.32      155.27      0.9832      199.21
 1674        8.99        7.34      153.83      0.9842      198.61
 1675        9.00        7.34      152.40      0.9846      196.94
 1676        8.99        7.34      150.96      0.9843      195.03
 1677        8.97        7.32      149.52      0.9834      193.77
 1678        8.94        7.29      148.08      0.9819      193.68
 1679        8.89        7.25      146.63      0.9797      194.64
 1680        8.82        7.20      145.19      0.9769      196.03
 1681        8.74        7.13      143.74      0.9734      197.06
 1682        8.65        7.06      142.28      0.9693      197.27
 1683        8.54        6.97      140.82      0.9645      196.78
 1684        8.41        6.86      139.36      0.9590      196.13
 1685        8.27        6.75      137.88      0.9529      195.84
 1686        8.12        6.62      136.40      0.9460      196.13
 1687        7.94        6.48      134.91      0.9384      196.87
 1688        7.76        6.32      133.40      0.9301      197.75
 1689        7.55        6.15      131.89      0.9211      198.38
 1690        7.32        5.97      130.36      0.9112      198.46
 1691        7.08        5.77      128.82      0.9005      197.98
 1692        6.82        5.56      127.26      0.8890      197.34
 1693        6.54        5.33      125.68      0.8767      197.14
 1694        6.24        5.08      124.08      0.8634      197.75
 1695        5.91        4.82      122.46      0.8492      198.94
 1696        5.57        4.54      120.81      0.8339      199.93
 1697        5.20        4.24      119.14      0.8176      199.81
 1698        4.81        3.91      117.44      0.8002      198.11
 1699        4.38        3.57      115.70      0.7815      195.05
 1700        3.93        3.20      113.92      0.7616      191.36
 1701        3.45        2.81      112.10      0.7403      187.73
 1702        2.94        2.39      110.22      0.7174      184.50
 1703        2.38        1.94      108.29      0.6928      181.63
 1704        1.79        1.46      106.29      0.6664      178.86
 1705        1.15        0.93      104.22      0.6379      175.92
 1706        0.45        0.37      102.05      0.6070      172.60
 1707       -0.30       -0.25       99.77      0.5733      168.78
 1708       -1.13       -0.92       97.35      0.5363      164.31
 1709       -2.06       -1.67       94.75      0.4952      158.94
 1710       -3.09       -2.52       91.93      0.4490      152.07
 1711       -4.28       -3.49       88.78      0.3959      142.75
 1712       -5.71       -4.65       85.13      0.3325      129.88
 1713       -7.53       -6.14       80.59      0.2514      112.86
 1714      -10.48       -8.56       73.49      0.1210       92.28
 1715       -8.44       -6.89      230.74      0.1392       92.53
 1716       -5.70       -4.64      224.11      0.2611      113.17
 1717       -3.92       -3.19      219.68      0.3402      131.22
 1718       -2.52       -2.05      216.09      0.4026      145.96
 1719       -1.34       -1.09      212.97      0.4551      157.43
 1720       -0.31       -0.26      210.16      0.5009      166.03
 1721        0.60        0.49      207.58      0.5417      172.26
 1722        1.43        1.16      205.17      0.5784      176.71
 1723        2.18        1.78      202.89      0.6119      179.97
 1724        2.87        2.34      200.73      0.6427      182.60
 1725        3.51        2.86      198.65      0.6711      185.01
 1726        4.11        3.34      196.65      0.6974      187.31
 1727        4.66        3.79      194.72      0.7219      189.30
 1728        5.18        4.22      192.85      0.7447      190.68
 1729        5.66        4.61      191.02      0.7660      191.30
 1730        6.11        4.98      189.24      0.7858      191.47
 1731        6.53        5.32      187.50      0.8044      191.80
 1732        6.93        5.64      185.79      0.8218      192.72
 1733        7.30        5.95      184.11      0.8381      194.06
 1734        7.64        6.23      182.46      0.8533      195.07
 1735        7.97        6.50      180.83      0.8676      195.12
 1736        8.27        6.74      179.23      0.8808      194.32
 1737        8.55        6.97      177.65      0.8932      193.49
 1738        8.81        7.19      176.08      0.9047      193.52
 1739        9.06        7.39      174.53      0.9154      194.60
 1740        9.28        7.58      173.00      0.9252      196.10
 1741        9.49        7.75      171.47      0.9343      197.10
 1742        9.68        7.90      169.96      0.9427      197.10
 1743        9.86        8.05      168.47      0.9503      196.29
 1744       10.01        8.18      166.98      0.9572      195.32
