# IDX        LATG        LATC        LONW          MU          TB
  206      -44.15      -38.31      122.89      0.3017      117.91
  207      -44.82      -38.95      121.12      0.2830      112.67
  208      -45.57      -39.69      119.23      0.2618      106.12
  209      -46.44      -40.55      117.19      0.2376       98.72
  210      -47.47      -41.58      114.93      0.2095       91.14
  211      -48.75      -42.85      112.34      0.1755       83.75
  212      -50.45      -44.57      109.13      0.1312       76.33
  213      -53.44      -47.66      104.01      0.0567       68.28
  214      -51.35      -45.50      193.30      0.0722       70.28
  215      -48.60      -42.71      188.47      0.1430       87.85
  216      -46.93      -41.04      185.29      0.1878      101.96
  217      -45.66      -39.79      182.70      0.2228      112.51
  218      -44.62      -38.76      180.43      0.2519      120.10
  219      -43.74      -37.90      178.39      0.2771      125.28
  220      -42.96      -37.16      176.49      0.2993      128.46
  221      -42.28      -36.50      174.72      0.3191      130.18
  222      -41.68      -35.92      173.04      0.3369      131.09
  223      -41.13      -35.40      171.43      0.3530      131.63
  224      -40.64      -34.93      169.89      0.3676      131.98
  225      -40.20      -34.51      168.40      0.3809      132.18
  226      -39.80      -34.13      166.95      0.3930      132.31
  227      -39.43      -33.79      165.54      0.4040      132.53
  228      -39.10      -33.48      164.16      0.4140      133.02
  229      -38.80      -33.20      162.80      0.4231      133.85
  230      -38.54      -32.95      161.47      0.4312      134.86
  231      -38.30      -32.72      160.17      0.4386      135.71
  232      -38.08      -32.52      158.88      0.4451      136.04
  233      -37.90      -32.35      157.60      0.4509      135.80
  234      -37.73      -32.20      156.34      0.4560      135.22
  235      -37.59      -32.06      155.09      0.4603      134.64
  236      -37.48      -31.96      153.85      0.4639      134.24
  237      -37.38      -31.87      152.61      0.4669      134.06
  238      -37.31      -31.80      151.39      0.4692      134.05
  239      -37.25      -31.75      150.16      0.4708      134.19
  240      -37.22      -31.72      148.94      0.4718      134.40
  241      -37.21      -31.71      147.72      0.4721      134.59
  242      -37.22      -31.72      146.51      0.4717      134.69
  243      -37.26      -31.75      145.28      0.4708      134.74
  244      -37.31      -31.80      144.06      0.4691      134.88
  245      -37.38      -31.87      142.83      0.4668      135.22
  246      -37.48      -31.96      141.60      0.4639      135.75
  247      -37.60      -32.07      140.36      0.4602      136.31
  248      -37.74      -32.20      139.11      0.4559      136.72
  249      -37.90      -32.35      137.85      0.4508      136.85
  250      -38.09      -32.53      136.57      0.4450      136.64
  251      -38.30      -32.73      135.28      0.4385      136.08
  252      -38.54      -32.95      133.97      0.4311      135.35
  253      -38.81      -33.20      132.64      0.4229      134.65
  254      -39.11      -33.48      131.29      0.4138      134.13
  255      -39.44      -33.79      129.91      0.4038      133.75
  256      -39.80      -34.14      128.50      0.3927      133.35
  257      -40.21      -34.52      127.05      0.3806      132.63
  258      -40.65      -34.94      125.55      0.3673      131.26
  259      -41.14      -35.41      124.01      0.3527      128.99
  260      -41.69      -35.93      122.40      0.3365      125.81
  261      -42.30      -36.51      120.72      0.3187      121.96
  262      -42.98      -37.17      118.94      0.2989      117.74
  263      -43.75      -37.92      117.05      0.2766      113.23
  264      -44.64      -38.78      115.00      0.2514      108.01
  265      -45.69      -39.81      112.73      0.2221      101.50
  266      -46.96      -41.07      110.13      0.1870       93.43
  267      -48.64      -42.75      106.92      0.1419       83.91
  268      -51.44      -45.59      102.03      0.0700       73.24
  269      -50.29      -44.41      196.42      0.0630       66.93
  270      -47.25      -41.35      191.08      0.1429       87.58
  271      -45.49      -39.62      187.74      0.1910      104.33
  272      -44.17      -38.32      185.07      0.2283      116.01
  273      -43.08      -37.27      182.75      0.2592      123.32
  274      -42.16      -36.38      180.67      0.2860      127.66
  275      -41.36      -35.61      178.75      0.3096      130.14
  276      -40.65      -34.94      176.95      0.3307      131.44
  277      -40.01      -34.33      175.26      0.3497      132.02
  278      -39.44      -33.79      173.64      0.3670      132.23
  279      -38.92      -33.30      172.08      0.3827      132.28
  280      -38.45      -32.86      170.59      0.3971      132.25
  281      -38.02      -32.46      169.13      0.4103      132.18
  282      -37.62      -32.09      167.72      0.4224      132.13
  283      -37.27      -31.76      166.34      0.4334      132.21
  284      -36.94      -31.46      164.99      0.4435      132.49
  285      -36.65      -31.19      163.67      0.4527      132.98
  286      -36.38      -30.94      162.37      0.4611      133.60
  287      -36.14      -30.72      161.09      0.4687      134.16
  288      -35.92      -30.52      159.83      0.4755      134.42
  289      -35.73      -30.34      158.58      0.4816      134.28
  290      -35.55      -30.18      157.34      0.4870      133.83
  291      -35.41      -30.04      156.12      0.4917      133.30
  292      -35.28      -29.93      154.90      0.4958      132.88
  293      -35.17      -29.83      153.69      0.4992      132.65
  294      -35.08      -29.75      152.49      0.5020      132.62
  295      -35.02      -29.69      151.30      0.5041      132.73
  296      -34.97      -29.64      150.10      0.5056      132.90
  297      -34.94      -29.62      148.91      0.5065      133.07
  298      -34.93      -29.61      147.72      0.5068      133.19
  299      -34.94      -29.62      146.54      0.5065      133.24
  300      -34.97      -29.64      145.35      0.5056      133.32
  301      -35.02      -29.69      144.15      0.5041      133.54
  302      -35.08      -29.75      142.96      0.5019      133.96
  303      -35.17      -29.83      141.76      0.4991      134.52
  304      -35.28      -29.93      140.55      0.4957      135.04
  305      -35.41      -30.05      139.33      0.4917      135.39
  306      -35.56      -30.18      138.11      0.4869      135.43
  307      -35.73      -30.34      136.87      0.4815      135.13
  308      -35.92      -30.52      135.62      0.4754      134.62
  309      -36.14      -30.72      134.36      0.4686      134.17
  310      -36.38      -30.94      133.08      0.4610      133.98
  311      -36.65      -31.19      131.78      0.4526      134.08
  312      -36.95      -31.47      130.45      0.4433      134.33
  313      -37.27      -31.77      129.10      0.4332      134.50
  314      -37.63      -32.10      127.72      0.4221      134.33
  315      -38.02      -32.47      126.31      0.4100      133.68
  316      -38.45      -32.87      124.86      0.3968      132.61
  317      -38.93      -33.31      123.36      0.3824      131.29
  318      -39.45      -33.80      121.80      0.3667      129.86
  319      -40.02      -34.34      120.18      0.3493      128.21
  320      -40.66      -34.95      118.49      0.3303      125.87
